
--- 訓練啟動 S09 | Tue Apr  7 22:44:02 2026 ---
Epoch 01 | Train MSE: 6.8353 | Val Acc: 0.5271 | LR: 0.000500
Epoch 02 | Train MSE: 5.2096 | Val Acc: 0.5288 | LR: 0.000500
Epoch 03 | Train MSE: 5.1244 | Val Acc: 0.5250 | LR: 0.000500
Epoch 04 | Train MSE: 5.0050 | Val Acc: 0.5250 | LR: 0.000500
Epoch 05 | Train MSE: 4.9020 | Val Acc: 0.5133 | LR: 0.000500
Epoch 06 | Train MSE: 4.8822 | Val Acc: 0.5392 | LR: 0.000500
Epoch 07 | Train MSE: 4.7878 | Val Acc: 0.4888 | LR: 0.000500
Epoch 08 | Train MSE: 4.6720 | Val Acc: 0.5396 | LR: 0.000500
Epoch 09 | Train MSE: 4.5962 | Val Acc: 0.5238 | LR: 0.000500
Epoch 10 | Train MSE: 4.5601 | Val Acc: 0.5337 | LR: 0.000500
Epoch 11 | Train MSE: 4.4929 | Val Acc: 0.5304 | LR: 0.000500
Epoch 12 | Train MSE: 4.4607 | Val Acc: 0.4758 | LR: 0.000500
Epoch 13 | Train MSE: 4.3676 | Val Acc: 0.5667 | LR: 0.000500
Epoch 14 | Train MSE: 4.3346 | Val Acc: 0.5146 | LR: 0.000500
Epoch 15 | Train MSE: 4.2663 | Val Acc: 0.4750 | LR: 0.000500
Epoch 16 | Train MSE: 4.2273 | Val Acc: 0.5346 | LR: 0.000500
Epoch 17 | Train MSE: 4.1822 | Val Acc: 0.4988 | LR: 0.000500
Epoch 18 | Train MSE: 4.1461 | Val Acc: 0.5146 | LR: 0.000500
Epoch 19 | Train MSE: 4.0941 | Val Acc: 0.5121 | LR: 0.000500
Epoch 20 | Train MSE: 4.0300 | Val Acc: 0.5079 | LR: 0.000250
Epoch 21 | Train MSE: 3.9943 | Val Acc: 0.5200 | LR: 0.000250
Epoch 22 | Train MSE: 3.9791 | Val Acc: 0.5050 | LR: 0.000250
Epoch 23 | Train MSE: 3.9516 | Val Acc: 0.5492 | LR: 0.000250
Epoch 24 | Train MSE: 3.9092 | Val Acc: 0.5271 | LR: 0.000250
Epoch 25 | Train MSE: 3.8950 | Val Acc: 0.5383 | LR: 0.000250
Epoch 26 | Train MSE: 3.8739 | Val Acc: 0.5629 | LR: 0.000125
Epoch 27 | Train MSE: 3.8529 | Val Acc: 0.5350 | LR: 0.000125
Epoch 28 | Train MSE: 3.8497 | Val Acc: 0.5821 | LR: 0.000125
Epoch 29 | Train MSE: 3.8223 | Val Acc: 0.5496 | LR: 0.000125
Epoch 30 | Train MSE: 3.8125 | Val Acc: 0.5700 | LR: 0.000125
Epoch 31 | Train MSE: 3.8153 | Val Acc: 0.5667 | LR: 0.000125
Epoch 32 | Train MSE: 3.7806 | Val Acc: 0.5875 | LR: 0.000125
Epoch 33 | Train MSE: 3.7843 | Val Acc: 0.5671 | LR: 0.000125
Epoch 34 | Train MSE: 3.7706 | Val Acc: 0.5783 | LR: 0.000125
Epoch 35 | Train MSE: 3.7763 | Val Acc: 0.5487 | LR: 0.000125
Epoch 36 | Train MSE: 3.7524 | Val Acc: 0.5675 | LR: 0.000125
Epoch 37 | Train MSE: 3.7479 | Val Acc: 0.5621 | LR: 0.000125
Epoch 38 | Train MSE: 3.7377 | Val Acc: 0.5529 | LR: 0.000125
Epoch 39 | Train MSE: 3.7097 | Val Acc: 0.5858 | LR: 0.000063
Epoch 40 | Train MSE: 3.6956 | Val Acc: 0.5525 | LR: 0.000063
Epoch 41 | Train MSE: 3.6929 | Val Acc: 0.5521 | LR: 0.000063
Epoch 42 | Train MSE: 3.6960 | Val Acc: 0.5733 | LR: 0.000063
Epoch 43 | Train MSE: 3.6824 | Val Acc: 0.5558 | LR: 0.000063
Epoch 44 | Train MSE: 3.6732 | Val Acc: 0.5558 | LR: 0.000063
Epoch 45 | Train MSE: 3.6736 | Val Acc: 0.5650 | LR: 0.000031
Epoch 46 | Train MSE: 3.6592 | Val Acc: 0.5687 | LR: 0.000031
Epoch 47 | Train MSE: 3.6689 | Val Acc: 0.5737 | LR: 0.000031
Epoch 48 | Train MSE: 3.6672 | Val Acc: 0.5617 | LR: 0.000031
Epoch 49 | Train MSE: 3.6553 | Val Acc: 0.5650 | LR: 0.000031
Epoch 50 | Train MSE: 3.6505 | Val Acc: 0.5592 | LR: 0.000031
