
--- 訓練啟動 S17 | Tue Apr  7 23:11:27 2026 ---
Epoch 01 | Train MSE: 7.0192 | Val Acc: 0.4496 | LR: 0.000500
Epoch 02 | Train MSE: 5.3016 | Val Acc: 0.4871 | LR: 0.000500
Epoch 03 | Train MSE: 5.1738 | Val Acc: 0.5283 | LR: 0.000500
Epoch 04 | Train MSE: 5.0535 | Val Acc: 0.5033 | LR: 0.000500
Epoch 05 | Train MSE: 4.9181 | Val Acc: 0.5358 | LR: 0.000500
Epoch 06 | Train MSE: 4.8850 | Val Acc: 0.4346 | LR: 0.000500
Epoch 07 | Train MSE: 4.8028 | Val Acc: 0.4279 | LR: 0.000500
Epoch 08 | Train MSE: 4.7467 | Val Acc: 0.5012 | LR: 0.000500
Epoch 09 | Train MSE: 4.6593 | Val Acc: 0.4733 | LR: 0.000500
Epoch 10 | Train MSE: 4.5694 | Val Acc: 0.4658 | LR: 0.000500
Epoch 11 | Train MSE: 4.5296 | Val Acc: 0.4275 | LR: 0.000500
Epoch 12 | Train MSE: 4.4311 | Val Acc: 0.4929 | LR: 0.000250
Epoch 13 | Train MSE: 4.4054 | Val Acc: 0.4854 | LR: 0.000250
Epoch 14 | Train MSE: 4.3598 | Val Acc: 0.4521 | LR: 0.000250
Epoch 15 | Train MSE: 4.3248 | Val Acc: 0.4863 | LR: 0.000250
Epoch 16 | Train MSE: 4.3021 | Val Acc: 0.4704 | LR: 0.000250
Epoch 17 | Train MSE: 4.2610 | Val Acc: 0.4658 | LR: 0.000250
Epoch 18 | Train MSE: 4.2360 | Val Acc: 0.4692 | LR: 0.000125
Epoch 19 | Train MSE: 4.2281 | Val Acc: 0.4833 | LR: 0.000125
Epoch 20 | Train MSE: 4.1781 | Val Acc: 0.5104 | LR: 0.000125
Epoch 21 | Train MSE: 4.1866 | Val Acc: 0.4800 | LR: 0.000125
Epoch 22 | Train MSE: 4.1771 | Val Acc: 0.4600 | LR: 0.000125
Epoch 23 | Train MSE: 4.1562 | Val Acc: 0.4587 | LR: 0.000125
Epoch 24 | Train MSE: 4.1331 | Val Acc: 0.4696 | LR: 0.000063
Epoch 25 | Train MSE: 4.1110 | Val Acc: 0.4800 | LR: 0.000063
Epoch 26 | Train MSE: 4.1070 | Val Acc: 0.4846 | LR: 0.000063
Epoch 27 | Train MSE: 4.0961 | Val Acc: 0.4679 | LR: 0.000063
Epoch 28 | Train MSE: 4.0809 | Val Acc: 0.4683 | LR: 0.000063
Epoch 29 | Train MSE: 4.0664 | Val Acc: 0.4671 | LR: 0.000063
Epoch 30 | Train MSE: 4.0749 | Val Acc: 0.4658 | LR: 0.000031
Epoch 31 | Train MSE: 4.0654 | Val Acc: 0.4704 | LR: 0.000031
Epoch 32 | Train MSE: 4.0516 | Val Acc: 0.4792 | LR: 0.000031
Epoch 33 | Train MSE: 4.0490 | Val Acc: 0.4725 | LR: 0.000031
Epoch 34 | Train MSE: 4.0605 | Val Acc: 0.4692 | LR: 0.000031
Epoch 35 | Train MSE: 4.0440 | Val Acc: 0.4688 | LR: 0.000031
Epoch 36 | Train MSE: 4.0372 | Val Acc: 0.4658 | LR: 0.000016
Epoch 37 | Train MSE: 4.0366 | Val Acc: 0.4642 | LR: 0.000016
Epoch 38 | Train MSE: 4.0342 | Val Acc: 0.4629 | LR: 0.000016
Epoch 39 | Train MSE: 4.0247 | Val Acc: 0.4667 | LR: 0.000016
Epoch 40 | Train MSE: 4.0239 | Val Acc: 0.4646 | LR: 0.000016
Epoch 41 | Train MSE: 4.0280 | Val Acc: 0.4637 | LR: 0.000016
Epoch 42 | Train MSE: 4.0159 | Val Acc: 0.4671 | LR: 0.000008
Epoch 43 | Train MSE: 4.0221 | Val Acc: 0.4688 | LR: 0.000008
Epoch 44 | Train MSE: 4.0324 | Val Acc: 0.4667 | LR: 0.000008
Epoch 45 | Train MSE: 4.0167 | Val Acc: 0.4683 | LR: 0.000008
Epoch 46 | Train MSE: 4.0092 | Val Acc: 0.4646 | LR: 0.000008
Epoch 47 | Train MSE: 4.0231 | Val Acc: 0.4667 | LR: 0.000008
Epoch 48 | Train MSE: 4.0236 | Val Acc: 0.4650 | LR: 0.000004
Epoch 49 | Train MSE: 3.9960 | Val Acc: 0.4658 | LR: 0.000004
Epoch 50 | Train MSE: 4.0049 | Val Acc: 0.4679 | LR: 0.000004
