
--- 訓練啟動 S05 | Tue Apr  7 22:30:02 2026 ---
Epoch 01 | Train MSE: 6.5210 | Val Acc: 0.5988 | LR: 0.000500
Epoch 02 | Train MSE: 5.0535 | Val Acc: 0.5742 | LR: 0.000500
Epoch 03 | Train MSE: 4.9330 | Val Acc: 0.4883 | LR: 0.000500
Epoch 04 | Train MSE: 4.8208 | Val Acc: 0.5496 | LR: 0.000500
Epoch 05 | Train MSE: 4.7747 | Val Acc: 0.5175 | LR: 0.000500
Epoch 06 | Train MSE: 4.6851 | Val Acc: 0.5396 | LR: 0.000500
Epoch 07 | Train MSE: 4.6212 | Val Acc: 0.5467 | LR: 0.000500
Epoch 08 | Train MSE: 4.5242 | Val Acc: 0.4154 | LR: 0.000250
Epoch 09 | Train MSE: 4.4904 | Val Acc: 0.4292 | LR: 0.000250
Epoch 10 | Train MSE: 4.4556 | Val Acc: 0.4571 | LR: 0.000250
Epoch 11 | Train MSE: 4.4352 | Val Acc: 0.5112 | LR: 0.000250
Epoch 12 | Train MSE: 4.3540 | Val Acc: 0.4421 | LR: 0.000250
Epoch 13 | Train MSE: 4.3550 | Val Acc: 0.4146 | LR: 0.000250
Epoch 14 | Train MSE: 4.2777 | Val Acc: 0.4217 | LR: 0.000125
Epoch 15 | Train MSE: 4.2687 | Val Acc: 0.4975 | LR: 0.000125
Epoch 16 | Train MSE: 4.2565 | Val Acc: 0.4763 | LR: 0.000125
Epoch 17 | Train MSE: 4.2331 | Val Acc: 0.5025 | LR: 0.000125
Epoch 18 | Train MSE: 4.2255 | Val Acc: 0.4138 | LR: 0.000125
Epoch 19 | Train MSE: 4.1963 | Val Acc: 0.4450 | LR: 0.000125
Epoch 20 | Train MSE: 4.1689 | Val Acc: 0.4508 | LR: 0.000063
Epoch 21 | Train MSE: 4.1635 | Val Acc: 0.4788 | LR: 0.000063
Epoch 22 | Train MSE: 4.1525 | Val Acc: 0.4596 | LR: 0.000063
Epoch 23 | Train MSE: 4.1270 | Val Acc: 0.4437 | LR: 0.000063
Epoch 24 | Train MSE: 4.1309 | Val Acc: 0.4250 | LR: 0.000063
Epoch 25 | Train MSE: 4.1208 | Val Acc: 0.4067 | LR: 0.000063
Epoch 26 | Train MSE: 4.1111 | Val Acc: 0.4146 | LR: 0.000031
Epoch 27 | Train MSE: 4.1055 | Val Acc: 0.4354 | LR: 0.000031
Epoch 28 | Train MSE: 4.0955 | Val Acc: 0.4371 | LR: 0.000031
Epoch 29 | Train MSE: 4.1016 | Val Acc: 0.4204 | LR: 0.000031
Epoch 30 | Train MSE: 4.0897 | Val Acc: 0.4213 | LR: 0.000031
Epoch 31 | Train MSE: 4.0985 | Val Acc: 0.4396 | LR: 0.000031
Epoch 32 | Train MSE: 4.0726 | Val Acc: 0.4254 | LR: 0.000016
Epoch 33 | Train MSE: 4.0679 | Val Acc: 0.4329 | LR: 0.000016
Epoch 34 | Train MSE: 4.0758 | Val Acc: 0.4338 | LR: 0.000016
Epoch 35 | Train MSE: 4.0854 | Val Acc: 0.4250 | LR: 0.000016
Epoch 36 | Train MSE: 4.0661 | Val Acc: 0.4221 | LR: 0.000016
Epoch 37 | Train MSE: 4.0686 | Val Acc: 0.4242 | LR: 0.000016
Epoch 38 | Train MSE: 4.0645 | Val Acc: 0.4258 | LR: 0.000008
Epoch 39 | Train MSE: 4.0710 | Val Acc: 0.4179 | LR: 0.000008
Epoch 40 | Train MSE: 4.0799 | Val Acc: 0.4208 | LR: 0.000008
Epoch 41 | Train MSE: 4.0647 | Val Acc: 0.4229 | LR: 0.000008
Epoch 42 | Train MSE: 4.0612 | Val Acc: 0.4238 | LR: 0.000008
Epoch 43 | Train MSE: 4.0628 | Val Acc: 0.4158 | LR: 0.000008
Epoch 44 | Train MSE: 4.0552 | Val Acc: 0.4200 | LR: 0.000004
Epoch 45 | Train MSE: 4.0587 | Val Acc: 0.4238 | LR: 0.000004
Epoch 46 | Train MSE: 4.0487 | Val Acc: 0.4238 | LR: 0.000004
Epoch 47 | Train MSE: 4.0615 | Val Acc: 0.4225 | LR: 0.000004
Epoch 48 | Train MSE: 4.0401 | Val Acc: 0.4188 | LR: 0.000004
Epoch 49 | Train MSE: 4.0387 | Val Acc: 0.4183 | LR: 0.000004
Epoch 50 | Train MSE: 4.0511 | Val Acc: 0.4154 | LR: 0.000002
