
--- 訓練啟動 S24 | Tue Apr  7 23:34:40 2026 ---
Epoch 01 | Train MSE: 7.6218 | Val Acc: 0.4750 | LR: 0.000500
Epoch 02 | Train MSE: 5.3730 | Val Acc: 0.4738 | LR: 0.000500
Epoch 03 | Train MSE: 5.2381 | Val Acc: 0.4775 | LR: 0.000500
Epoch 04 | Train MSE: 5.1302 | Val Acc: 0.4817 | LR: 0.000500
Epoch 05 | Train MSE: 5.0586 | Val Acc: 0.4763 | LR: 0.000500
Epoch 06 | Train MSE: 4.9709 | Val Acc: 0.4779 | LR: 0.000500
Epoch 07 | Train MSE: 4.8729 | Val Acc: 0.4875 | LR: 0.000500
Epoch 08 | Train MSE: 4.7632 | Val Acc: 0.4946 | LR: 0.000500
Epoch 09 | Train MSE: 4.6951 | Val Acc: 0.5038 | LR: 0.000500
Epoch 10 | Train MSE: 4.5833 | Val Acc: 0.5254 | LR: 0.000500
Epoch 11 | Train MSE: 4.5292 | Val Acc: 0.5142 | LR: 0.000500
Epoch 12 | Train MSE: 4.4195 | Val Acc: 0.5250 | LR: 0.000500
Epoch 13 | Train MSE: 4.3700 | Val Acc: 0.5250 | LR: 0.000500
Epoch 14 | Train MSE: 4.3011 | Val Acc: 0.5250 | LR: 0.000500
Epoch 15 | Train MSE: 4.2316 | Val Acc: 0.5250 | LR: 0.000500
Epoch 16 | Train MSE: 4.1642 | Val Acc: 0.5250 | LR: 0.000500
Epoch 17 | Train MSE: 4.0900 | Val Acc: 0.5250 | LR: 0.000250
Epoch 18 | Train MSE: 4.0675 | Val Acc: 0.5250 | LR: 0.000250
Epoch 19 | Train MSE: 4.0245 | Val Acc: 0.5250 | LR: 0.000250
Epoch 20 | Train MSE: 3.9903 | Val Acc: 0.5250 | LR: 0.000250
Epoch 21 | Train MSE: 3.9583 | Val Acc: 0.5250 | LR: 0.000250
Epoch 22 | Train MSE: 3.9080 | Val Acc: 0.5250 | LR: 0.000250
Epoch 23 | Train MSE: 3.8856 | Val Acc: 0.5250 | LR: 0.000125
Epoch 24 | Train MSE: 3.8634 | Val Acc: 0.5250 | LR: 0.000125
Epoch 25 | Train MSE: 3.8566 | Val Acc: 0.5250 | LR: 0.000125
Epoch 26 | Train MSE: 3.8342 | Val Acc: 0.5250 | LR: 0.000125
Epoch 27 | Train MSE: 3.8328 | Val Acc: 0.5250 | LR: 0.000125
Epoch 28 | Train MSE: 3.8128 | Val Acc: 0.5250 | LR: 0.000125
Epoch 29 | Train MSE: 3.7862 | Val Acc: 0.5250 | LR: 0.000063
Epoch 30 | Train MSE: 3.7739 | Val Acc: 0.5250 | LR: 0.000063
Epoch 31 | Train MSE: 3.7650 | Val Acc: 0.5250 | LR: 0.000063
Epoch 32 | Train MSE: 3.7641 | Val Acc: 0.5250 | LR: 0.000063
Epoch 33 | Train MSE: 3.7589 | Val Acc: 0.5250 | LR: 0.000063
Epoch 34 | Train MSE: 3.7488 | Val Acc: 0.5250 | LR: 0.000063
Epoch 35 | Train MSE: 3.7307 | Val Acc: 0.5250 | LR: 0.000031
Epoch 36 | Train MSE: 3.7383 | Val Acc: 0.5250 | LR: 0.000031
Epoch 37 | Train MSE: 3.7279 | Val Acc: 0.5250 | LR: 0.000031
Epoch 38 | Train MSE: 3.7208 | Val Acc: 0.5250 | LR: 0.000031
Epoch 39 | Train MSE: 3.7217 | Val Acc: 0.5250 | LR: 0.000031
Epoch 40 | Train MSE: 3.7199 | Val Acc: 0.5250 | LR: 0.000031
Epoch 41 | Train MSE: 3.7017 | Val Acc: 0.5250 | LR: 0.000016
Epoch 42 | Train MSE: 3.7062 | Val Acc: 0.5250 | LR: 0.000016
Epoch 43 | Train MSE: 3.7039 | Val Acc: 0.5250 | LR: 0.000016
Epoch 44 | Train MSE: 3.6995 | Val Acc: 0.5250 | LR: 0.000016
Epoch 45 | Train MSE: 3.6992 | Val Acc: 0.5250 | LR: 0.000016
Epoch 46 | Train MSE: 3.6950 | Val Acc: 0.5250 | LR: 0.000016
Epoch 47 | Train MSE: 3.7029 | Val Acc: 0.5250 | LR: 0.000008
Epoch 48 | Train MSE: 3.6791 | Val Acc: 0.5250 | LR: 0.000008
Epoch 49 | Train MSE: 3.6935 | Val Acc: 0.5250 | LR: 0.000008
Epoch 50 | Train MSE: 3.6953 | Val Acc: 0.5250 | LR: 0.000008
