
--- 訓練啟動 S07 | Tue Apr  7 22:36:54 2026 ---
Epoch 01 | Train MSE: 7.1115 | Val Acc: 0.7000 | LR: 0.000500
Epoch 02 | Train MSE: 5.2513 | Val Acc: 0.6033 | LR: 0.000500
Epoch 03 | Train MSE: 5.1473 | Val Acc: 0.5217 | LR: 0.000500
Epoch 04 | Train MSE: 5.0360 | Val Acc: 0.6996 | LR: 0.000500
Epoch 05 | Train MSE: 4.9333 | Val Acc: 0.6963 | LR: 0.000500
Epoch 06 | Train MSE: 4.8681 | Val Acc: 0.6992 | LR: 0.000500
Epoch 07 | Train MSE: 4.7592 | Val Acc: 0.4908 | LR: 0.000500
Epoch 08 | Train MSE: 4.6675 | Val Acc: 0.6842 | LR: 0.000250
Epoch 09 | Train MSE: 4.6173 | Val Acc: 0.6996 | LR: 0.000250
Epoch 10 | Train MSE: 4.5964 | Val Acc: 0.6800 | LR: 0.000250
Epoch 11 | Train MSE: 4.5399 | Val Acc: 0.6942 | LR: 0.000250
Epoch 12 | Train MSE: 4.4867 | Val Acc: 0.5758 | LR: 0.000250
Epoch 13 | Train MSE: 4.4157 | Val Acc: 0.6892 | LR: 0.000250
Epoch 14 | Train MSE: 4.3963 | Val Acc: 0.6292 | LR: 0.000125
Epoch 15 | Train MSE: 4.3639 | Val Acc: 0.6100 | LR: 0.000125
Epoch 16 | Train MSE: 4.3570 | Val Acc: 0.5942 | LR: 0.000125
Epoch 17 | Train MSE: 4.3140 | Val Acc: 0.5971 | LR: 0.000125
Epoch 18 | Train MSE: 4.3214 | Val Acc: 0.5150 | LR: 0.000125
Epoch 19 | Train MSE: 4.2824 | Val Acc: 0.5804 | LR: 0.000125
Epoch 20 | Train MSE: 4.2585 | Val Acc: 0.5571 | LR: 0.000063
Epoch 21 | Train MSE: 4.2524 | Val Acc: 0.5017 | LR: 0.000063
Epoch 22 | Train MSE: 4.2448 | Val Acc: 0.4771 | LR: 0.000063
Epoch 23 | Train MSE: 4.2249 | Val Acc: 0.4946 | LR: 0.000063
Epoch 24 | Train MSE: 4.2173 | Val Acc: 0.5704 | LR: 0.000063
Epoch 25 | Train MSE: 4.2313 | Val Acc: 0.4646 | LR: 0.000063
Epoch 26 | Train MSE: 4.1983 | Val Acc: 0.6075 | LR: 0.000031
Epoch 27 | Train MSE: 4.2197 | Val Acc: 0.5596 | LR: 0.000031
Epoch 28 | Train MSE: 4.1805 | Val Acc: 0.5558 | LR: 0.000031
Epoch 29 | Train MSE: 4.1907 | Val Acc: 0.5175 | LR: 0.000031
Epoch 30 | Train MSE: 4.1773 | Val Acc: 0.5675 | LR: 0.000031
Epoch 31 | Train MSE: 4.1646 | Val Acc: 0.6075 | LR: 0.000031
Epoch 32 | Train MSE: 4.1645 | Val Acc: 0.5617 | LR: 0.000016
Epoch 33 | Train MSE: 4.1588 | Val Acc: 0.5571 | LR: 0.000016
Epoch 34 | Train MSE: 4.1506 | Val Acc: 0.5583 | LR: 0.000016
Epoch 35 | Train MSE: 4.1518 | Val Acc: 0.6329 | LR: 0.000016
Epoch 36 | Train MSE: 4.1552 | Val Acc: 0.5813 | LR: 0.000016
Epoch 37 | Train MSE: 4.1490 | Val Acc: 0.5887 | LR: 0.000016
Epoch 38 | Train MSE: 4.1495 | Val Acc: 0.6100 | LR: 0.000008
Epoch 39 | Train MSE: 4.1347 | Val Acc: 0.5363 | LR: 0.000008
Epoch 40 | Train MSE: 4.1266 | Val Acc: 0.5754 | LR: 0.000008
Epoch 41 | Train MSE: 4.1596 | Val Acc: 0.5221 | LR: 0.000008
Epoch 42 | Train MSE: 4.1464 | Val Acc: 0.5683 | LR: 0.000008
Epoch 43 | Train MSE: 4.1402 | Val Acc: 0.5654 | LR: 0.000008
Epoch 44 | Train MSE: 4.1397 | Val Acc: 0.5529 | LR: 0.000004
Epoch 45 | Train MSE: 4.1415 | Val Acc: 0.5479 | LR: 0.000004
Epoch 46 | Train MSE: 4.1494 | Val Acc: 0.5563 | LR: 0.000004
Epoch 47 | Train MSE: 4.1357 | Val Acc: 0.5604 | LR: 0.000004
Epoch 48 | Train MSE: 4.1330 | Val Acc: 0.5650 | LR: 0.000004
Epoch 49 | Train MSE: 4.1436 | Val Acc: 0.5575 | LR: 0.000004
Epoch 50 | Train MSE: 4.1365 | Val Acc: 0.5663 | LR: 0.000002
