
--- 訓練啟動 S13 | Tue Apr  7 22:57:51 2026 ---
Epoch 01 | Train MSE: 6.5261 | Val Acc: 0.4500 | LR: 0.000500
Epoch 02 | Train MSE: 4.9760 | Val Acc: 0.4500 | LR: 0.000500
Epoch 03 | Train MSE: 4.8307 | Val Acc: 0.4500 | LR: 0.000500
Epoch 04 | Train MSE: 4.7462 | Val Acc: 0.4500 | LR: 0.000500
Epoch 05 | Train MSE: 4.6716 | Val Acc: 0.4500 | LR: 0.000500
Epoch 06 | Train MSE: 4.5931 | Val Acc: 0.4500 | LR: 0.000500
Epoch 07 | Train MSE: 4.5364 | Val Acc: 0.4500 | LR: 0.000500
Epoch 08 | Train MSE: 4.4602 | Val Acc: 0.4500 | LR: 0.000250
Epoch 09 | Train MSE: 4.4355 | Val Acc: 0.4500 | LR: 0.000250
Epoch 10 | Train MSE: 4.4087 | Val Acc: 0.4500 | LR: 0.000250
Epoch 11 | Train MSE: 4.3605 | Val Acc: 0.4500 | LR: 0.000250
Epoch 12 | Train MSE: 4.3334 | Val Acc: 0.4500 | LR: 0.000250
Epoch 13 | Train MSE: 4.3075 | Val Acc: 0.4492 | LR: 0.000250
Epoch 14 | Train MSE: 4.2510 | Val Acc: 0.4500 | LR: 0.000125
Epoch 15 | Train MSE: 4.2274 | Val Acc: 0.4500 | LR: 0.000125
Epoch 16 | Train MSE: 4.2313 | Val Acc: 0.4496 | LR: 0.000125
Epoch 17 | Train MSE: 4.2031 | Val Acc: 0.4492 | LR: 0.000125
Epoch 18 | Train MSE: 4.2034 | Val Acc: 0.4492 | LR: 0.000125
Epoch 19 | Train MSE: 4.1710 | Val Acc: 0.4500 | LR: 0.000125
Epoch 20 | Train MSE: 4.1600 | Val Acc: 0.4500 | LR: 0.000063
Epoch 21 | Train MSE: 4.1216 | Val Acc: 0.4512 | LR: 0.000063
Epoch 22 | Train MSE: 4.1214 | Val Acc: 0.4500 | LR: 0.000063
Epoch 23 | Train MSE: 4.1047 | Val Acc: 0.4496 | LR: 0.000063
Epoch 24 | Train MSE: 4.1138 | Val Acc: 0.4492 | LR: 0.000063
Epoch 25 | Train MSE: 4.1115 | Val Acc: 0.4500 | LR: 0.000063
Epoch 26 | Train MSE: 4.1001 | Val Acc: 0.4508 | LR: 0.000063
Epoch 27 | Train MSE: 4.0866 | Val Acc: 0.4512 | LR: 0.000063
Epoch 28 | Train MSE: 4.0702 | Val Acc: 0.4504 | LR: 0.000031
Epoch 29 | Train MSE: 4.0724 | Val Acc: 0.4508 | LR: 0.000031
Epoch 30 | Train MSE: 4.0760 | Val Acc: 0.4504 | LR: 0.000031
Epoch 31 | Train MSE: 4.0755 | Val Acc: 0.4512 | LR: 0.000031
Epoch 32 | Train MSE: 4.0517 | Val Acc: 0.4508 | LR: 0.000031
Epoch 33 | Train MSE: 4.0402 | Val Acc: 0.4504 | LR: 0.000031
Epoch 34 | Train MSE: 4.0475 | Val Acc: 0.4504 | LR: 0.000016
Epoch 35 | Train MSE: 4.0497 | Val Acc: 0.4500 | LR: 0.000016
Epoch 36 | Train MSE: 4.0216 | Val Acc: 0.4508 | LR: 0.000016
Epoch 37 | Train MSE: 4.0493 | Val Acc: 0.4496 | LR: 0.000016
Epoch 38 | Train MSE: 4.0521 | Val Acc: 0.4500 | LR: 0.000016
Epoch 39 | Train MSE: 4.0511 | Val Acc: 0.4500 | LR: 0.000016
Epoch 40 | Train MSE: 4.0248 | Val Acc: 0.4508 | LR: 0.000008
Epoch 41 | Train MSE: 4.0435 | Val Acc: 0.4508 | LR: 0.000008
Epoch 42 | Train MSE: 4.0125 | Val Acc: 0.4504 | LR: 0.000008
Epoch 43 | Train MSE: 4.0169 | Val Acc: 0.4508 | LR: 0.000008
Epoch 44 | Train MSE: 4.0259 | Val Acc: 0.4500 | LR: 0.000008
Epoch 45 | Train MSE: 4.0255 | Val Acc: 0.4512 | LR: 0.000008
Epoch 46 | Train MSE: 4.0248 | Val Acc: 0.4504 | LR: 0.000004
Epoch 47 | Train MSE: 4.0322 | Val Acc: 0.4508 | LR: 0.000004
Epoch 48 | Train MSE: 4.0376 | Val Acc: 0.4504 | LR: 0.000004
Epoch 49 | Train MSE: 4.0206 | Val Acc: 0.4504 | LR: 0.000004
Epoch 50 | Train MSE: 4.0312 | Val Acc: 0.4504 | LR: 0.000004
