
--- 訓練啟動 S23 | Wed Apr  8 13:59:20 2026 ---
Epoch 01 | Train MSE: 6.8362 | Val Acc: 0.5583 | LR: 0.000500
Epoch 02 | Train MSE: 5.1985 | Val Acc: 0.6625 | LR: 0.000500
Epoch 03 | Train MSE: 5.0287 | Val Acc: 0.5692 | LR: 0.000500
Epoch 04 | Train MSE: 4.9036 | Val Acc: 0.6750 | LR: 0.000500
Epoch 05 | Train MSE: 4.8172 | Val Acc: 0.6258 | LR: 0.000500
Epoch 06 | Train MSE: 4.7477 | Val Acc: 0.6067 | LR: 0.000500
Epoch 07 | Train MSE: 4.7010 | Val Acc: 0.4387 | LR: 0.000500
Epoch 08 | Train MSE: 4.6333 | Val Acc: 0.6142 | LR: 0.000500
Epoch 09 | Train MSE: 4.5367 | Val Acc: 0.6242 | LR: 0.000500
Epoch 10 | Train MSE: 4.5033 | Val Acc: 0.5617 | LR: 0.000500
Epoch 11 | Train MSE: 4.4122 | Val Acc: 0.4929 | LR: 0.000250
Epoch 12 | Train MSE: 4.3748 | Val Acc: 0.6358 | LR: 0.000250
Epoch 13 | Train MSE: 4.3490 | Val Acc: 0.6021 | LR: 0.000250
Epoch 14 | Train MSE: 4.2933 | Val Acc: 0.3725 | LR: 0.000250
Epoch 15 | Train MSE: 4.2485 | Val Acc: 0.4525 | LR: 0.000250
Epoch 16 | Train MSE: 4.2447 | Val Acc: 0.6421 | LR: 0.000250
Epoch 17 | Train MSE: 4.1885 | Val Acc: 0.4233 | LR: 0.000125
Epoch 18 | Train MSE: 4.1769 | Val Acc: 0.6121 | LR: 0.000125
Epoch 19 | Train MSE: 4.1674 | Val Acc: 0.5229 | LR: 0.000125
Epoch 20 | Train MSE: 4.1063 | Val Acc: 0.6450 | LR: 0.000125
Epoch 21 | Train MSE: 4.1245 | Val Acc: 0.5833 | LR: 0.000125
Epoch 22 | Train MSE: 4.1081 | Val Acc: 0.6083 | LR: 0.000125
Epoch 23 | Train MSE: 4.0803 | Val Acc: 0.5546 | LR: 0.000063
Epoch 24 | Train MSE: 4.0625 | Val Acc: 0.4383 | LR: 0.000063
Epoch 25 | Train MSE: 4.0619 | Val Acc: 0.5354 | LR: 0.000063
Epoch 26 | Train MSE: 4.0716 | Val Acc: 0.5363 | LR: 0.000063
Epoch 27 | Train MSE: 4.0552 | Val Acc: 0.5238 | LR: 0.000063
Epoch 28 | Train MSE: 4.0458 | Val Acc: 0.4896 | LR: 0.000063
Epoch 29 | Train MSE: 4.0315 | Val Acc: 0.5533 | LR: 0.000031
Epoch 30 | Train MSE: 4.0272 | Val Acc: 0.4425 | LR: 0.000031
Epoch 31 | Train MSE: 4.0248 | Val Acc: 0.4850 | LR: 0.000031
Epoch 32 | Train MSE: 4.0046 | Val Acc: 0.4654 | LR: 0.000031
Epoch 33 | Train MSE: 4.0079 | Val Acc: 0.5246 | LR: 0.000031
Epoch 34 | Train MSE: 4.0055 | Val Acc: 0.5233 | LR: 0.000031
Epoch 35 | Train MSE: 4.0103 | Val Acc: 0.4908 | LR: 0.000016
Epoch 36 | Train MSE: 3.9992 | Val Acc: 0.5242 | LR: 0.000016
Epoch 37 | Train MSE: 3.9932 | Val Acc: 0.5212 | LR: 0.000016
Epoch 38 | Train MSE: 3.9958 | Val Acc: 0.5142 | LR: 0.000016
Epoch 39 | Train MSE: 3.9865 | Val Acc: 0.5504 | LR: 0.000016
Epoch 40 | Train MSE: 3.9904 | Val Acc: 0.5579 | LR: 0.000016
Epoch 41 | Train MSE: 3.9835 | Val Acc: 0.5350 | LR: 0.000008
Epoch 42 | Train MSE: 3.9868 | Val Acc: 0.5517 | LR: 0.000008
Epoch 43 | Train MSE: 3.9844 | Val Acc: 0.5154 | LR: 0.000008
Epoch 44 | Train MSE: 3.9814 | Val Acc: 0.5158 | LR: 0.000008
Epoch 45 | Train MSE: 3.9889 | Val Acc: 0.5142 | LR: 0.000008
Epoch 46 | Train MSE: 3.9795 | Val Acc: 0.4992 | LR: 0.000008
Epoch 47 | Train MSE: 3.9687 | Val Acc: 0.5125 | LR: 0.000004
Epoch 48 | Train MSE: 3.9743 | Val Acc: 0.5171 | LR: 0.000004
Epoch 49 | Train MSE: 3.9818 | Val Acc: 0.5092 | LR: 0.000004
Epoch 50 | Train MSE: 3.9994 | Val Acc: 0.5233 | LR: 0.000004
