
--- 訓練啟動 S03 | Wed Apr  8 12:50:42 2026 ---
Epoch 01 | Train MSE: 7.0905 | Val Acc: 0.5687 | LR: 0.000500
Epoch 02 | Train MSE: 5.2604 | Val Acc: 0.5796 | LR: 0.000500
Epoch 03 | Train MSE: 5.1528 | Val Acc: 0.5654 | LR: 0.000500
Epoch 04 | Train MSE: 5.0358 | Val Acc: 0.5517 | LR: 0.000500
Epoch 05 | Train MSE: 4.9542 | Val Acc: 0.5554 | LR: 0.000500
Epoch 06 | Train MSE: 4.8875 | Val Acc: 0.5504 | LR: 0.000500
Epoch 07 | Train MSE: 4.8112 | Val Acc: 0.5633 | LR: 0.000500
Epoch 08 | Train MSE: 4.7300 | Val Acc: 0.5500 | LR: 0.000500
Epoch 09 | Train MSE: 4.6403 | Val Acc: 0.5504 | LR: 0.000250
Epoch 10 | Train MSE: 4.6032 | Val Acc: 0.5504 | LR: 0.000250
Epoch 11 | Train MSE: 4.5471 | Val Acc: 0.5500 | LR: 0.000250
Epoch 12 | Train MSE: 4.5098 | Val Acc: 0.5517 | LR: 0.000250
Epoch 13 | Train MSE: 4.4958 | Val Acc: 0.5500 | LR: 0.000250
Epoch 14 | Train MSE: 4.4272 | Val Acc: 0.5500 | LR: 0.000250
Epoch 15 | Train MSE: 4.3973 | Val Acc: 0.5500 | LR: 0.000125
Epoch 16 | Train MSE: 4.3641 | Val Acc: 0.5500 | LR: 0.000125
Epoch 17 | Train MSE: 4.3682 | Val Acc: 0.5504 | LR: 0.000125
Epoch 18 | Train MSE: 4.3425 | Val Acc: 0.5504 | LR: 0.000125
Epoch 19 | Train MSE: 4.3322 | Val Acc: 0.5504 | LR: 0.000125
Epoch 20 | Train MSE: 4.3116 | Val Acc: 0.5504 | LR: 0.000125
Epoch 21 | Train MSE: 4.2675 | Val Acc: 0.5500 | LR: 0.000063
Epoch 22 | Train MSE: 4.2595 | Val Acc: 0.5504 | LR: 0.000063
Epoch 23 | Train MSE: 4.2671 | Val Acc: 0.5508 | LR: 0.000063
Epoch 24 | Train MSE: 4.2477 | Val Acc: 0.5504 | LR: 0.000063
Epoch 25 | Train MSE: 4.2352 | Val Acc: 0.5504 | LR: 0.000063
Epoch 26 | Train MSE: 4.2365 | Val Acc: 0.5504 | LR: 0.000063
Epoch 27 | Train MSE: 4.2228 | Val Acc: 0.5504 | LR: 0.000031
Epoch 28 | Train MSE: 4.2159 | Val Acc: 0.5504 | LR: 0.000031
Epoch 29 | Train MSE: 4.2052 | Val Acc: 0.5504 | LR: 0.000031
Epoch 30 | Train MSE: 4.2018 | Val Acc: 0.5504 | LR: 0.000031
Epoch 31 | Train MSE: 4.2034 | Val Acc: 0.5504 | LR: 0.000031
Epoch 32 | Train MSE: 4.2029 | Val Acc: 0.5504 | LR: 0.000031
Epoch 33 | Train MSE: 4.1840 | Val Acc: 0.5504 | LR: 0.000016
Epoch 34 | Train MSE: 4.1760 | Val Acc: 0.5504 | LR: 0.000016
Epoch 35 | Train MSE: 4.1777 | Val Acc: 0.5504 | LR: 0.000016
Epoch 36 | Train MSE: 4.1715 | Val Acc: 0.5500 | LR: 0.000016
Epoch 37 | Train MSE: 4.1818 | Val Acc: 0.5504 | LR: 0.000016
Epoch 38 | Train MSE: 4.1588 | Val Acc: 0.5504 | LR: 0.000016
Epoch 39 | Train MSE: 4.1629 | Val Acc: 0.5504 | LR: 0.000008
Epoch 40 | Train MSE: 4.1695 | Val Acc: 0.5504 | LR: 0.000008
Epoch 41 | Train MSE: 4.1423 | Val Acc: 0.5504 | LR: 0.000008
Epoch 42 | Train MSE: 4.1739 | Val Acc: 0.5504 | LR: 0.000008
Epoch 43 | Train MSE: 4.1685 | Val Acc: 0.5504 | LR: 0.000008
Epoch 44 | Train MSE: 4.1635 | Val Acc: 0.5504 | LR: 0.000008
Epoch 45 | Train MSE: 4.1727 | Val Acc: 0.5504 | LR: 0.000004
Epoch 46 | Train MSE: 4.1659 | Val Acc: 0.5504 | LR: 0.000004
Epoch 47 | Train MSE: 4.1645 | Val Acc: 0.5504 | LR: 0.000004
Epoch 48 | Train MSE: 4.1521 | Val Acc: 0.5504 | LR: 0.000004
Epoch 49 | Train MSE: 4.1732 | Val Acc: 0.5504 | LR: 0.000004
Epoch 50 | Train MSE: 4.1655 | Val Acc: 0.5504 | LR: 0.000004
