
--- 訓練啟動 S29 | Tue Apr  7 23:51:02 2026 ---
Epoch 01 | Train MSE: 6.7809 | Val Acc: 0.5346 | LR: 0.000500
Epoch 02 | Train MSE: 5.1387 | Val Acc: 0.5212 | LR: 0.000500
Epoch 03 | Train MSE: 4.9901 | Val Acc: 0.5525 | LR: 0.000500
Epoch 04 | Train MSE: 4.9213 | Val Acc: 0.5579 | LR: 0.000500
Epoch 05 | Train MSE: 4.8064 | Val Acc: 0.5596 | LR: 0.000500
Epoch 06 | Train MSE: 4.7543 | Val Acc: 0.5729 | LR: 0.000500
Epoch 07 | Train MSE: 4.6780 | Val Acc: 0.5617 | LR: 0.000500
Epoch 08 | Train MSE: 4.5690 | Val Acc: 0.5721 | LR: 0.000500
Epoch 09 | Train MSE: 4.5063 | Val Acc: 0.5746 | LR: 0.000500
Epoch 10 | Train MSE: 4.4414 | Val Acc: 0.5767 | LR: 0.000500
Epoch 11 | Train MSE: 4.3870 | Val Acc: 0.5613 | LR: 0.000500
Epoch 12 | Train MSE: 4.3239 | Val Acc: 0.5737 | LR: 0.000500
Epoch 13 | Train MSE: 4.2705 | Val Acc: 0.5608 | LR: 0.000500
Epoch 14 | Train MSE: 4.2103 | Val Acc: 0.5733 | LR: 0.000500
Epoch 15 | Train MSE: 4.1766 | Val Acc: 0.5500 | LR: 0.000500
Epoch 16 | Train MSE: 4.1357 | Val Acc: 0.5750 | LR: 0.000500
Epoch 17 | Train MSE: 4.0366 | Val Acc: 0.5746 | LR: 0.000250
Epoch 18 | Train MSE: 3.9893 | Val Acc: 0.5725 | LR: 0.000250
Epoch 19 | Train MSE: 3.9710 | Val Acc: 0.5721 | LR: 0.000250
Epoch 20 | Train MSE: 3.9415 | Val Acc: 0.5750 | LR: 0.000250
Epoch 21 | Train MSE: 3.9191 | Val Acc: 0.5725 | LR: 0.000250
Epoch 22 | Train MSE: 3.8881 | Val Acc: 0.5733 | LR: 0.000250
Epoch 23 | Train MSE: 3.8493 | Val Acc: 0.5742 | LR: 0.000125
Epoch 24 | Train MSE: 3.8394 | Val Acc: 0.5742 | LR: 0.000125
Epoch 25 | Train MSE: 3.8200 | Val Acc: 0.5754 | LR: 0.000125
Epoch 26 | Train MSE: 3.8220 | Val Acc: 0.5725 | LR: 0.000125
Epoch 27 | Train MSE: 3.8068 | Val Acc: 0.5754 | LR: 0.000125
Epoch 28 | Train MSE: 3.7754 | Val Acc: 0.5729 | LR: 0.000125
Epoch 29 | Train MSE: 3.7582 | Val Acc: 0.5750 | LR: 0.000063
Epoch 30 | Train MSE: 3.7595 | Val Acc: 0.5758 | LR: 0.000063
Epoch 31 | Train MSE: 3.7525 | Val Acc: 0.5746 | LR: 0.000063
Epoch 32 | Train MSE: 3.7516 | Val Acc: 0.5754 | LR: 0.000063
Epoch 33 | Train MSE: 3.7363 | Val Acc: 0.5750 | LR: 0.000063
Epoch 34 | Train MSE: 3.7335 | Val Acc: 0.5750 | LR: 0.000063
Epoch 35 | Train MSE: 3.7181 | Val Acc: 0.5758 | LR: 0.000031
Epoch 36 | Train MSE: 3.7045 | Val Acc: 0.5758 | LR: 0.000031
Epoch 37 | Train MSE: 3.7193 | Val Acc: 0.5750 | LR: 0.000031
Epoch 38 | Train MSE: 3.7076 | Val Acc: 0.5758 | LR: 0.000031
Epoch 39 | Train MSE: 3.7067 | Val Acc: 0.5754 | LR: 0.000031
Epoch 40 | Train MSE: 3.6922 | Val Acc: 0.5750 | LR: 0.000031
Epoch 41 | Train MSE: 3.7036 | Val Acc: 0.5754 | LR: 0.000016
Epoch 42 | Train MSE: 3.6997 | Val Acc: 0.5750 | LR: 0.000016
Epoch 43 | Train MSE: 3.7025 | Val Acc: 0.5754 | LR: 0.000016
Epoch 44 | Train MSE: 3.6843 | Val Acc: 0.5750 | LR: 0.000016
Epoch 45 | Train MSE: 3.6986 | Val Acc: 0.5750 | LR: 0.000016
Epoch 46 | Train MSE: 3.6833 | Val Acc: 0.5754 | LR: 0.000016
Epoch 47 | Train MSE: 3.6817 | Val Acc: 0.5750 | LR: 0.000008
Epoch 48 | Train MSE: 3.6915 | Val Acc: 0.5750 | LR: 0.000008
Epoch 49 | Train MSE: 3.6655 | Val Acc: 0.5750 | LR: 0.000008
Epoch 50 | Train MSE: 3.6851 | Val Acc: 0.5750 | LR: 0.000008
