
--- 訓練啟動 S03 | Tue Apr  7 22:23:04 2026 ---
Epoch 01 | Train MSE: 7.2468 | Val Acc: 0.5508 | LR: 0.000500
Epoch 02 | Train MSE: 5.3135 | Val Acc: 0.5500 | LR: 0.000500
Epoch 03 | Train MSE: 5.1773 | Val Acc: 0.5654 | LR: 0.000500
Epoch 04 | Train MSE: 5.0607 | Val Acc: 0.5700 | LR: 0.000500
Epoch 05 | Train MSE: 4.9519 | Val Acc: 0.5500 | LR: 0.000500
Epoch 06 | Train MSE: 4.8748 | Val Acc: 0.5537 | LR: 0.000500
Epoch 07 | Train MSE: 4.8281 | Val Acc: 0.5525 | LR: 0.000500
Epoch 08 | Train MSE: 4.7195 | Val Acc: 0.5646 | LR: 0.000500
Epoch 09 | Train MSE: 4.6550 | Val Acc: 0.6050 | LR: 0.000500
Epoch 10 | Train MSE: 4.5982 | Val Acc: 0.5958 | LR: 0.000500
Epoch 11 | Train MSE: 4.5061 | Val Acc: 0.5908 | LR: 0.000500
Epoch 12 | Train MSE: 4.4599 | Val Acc: 0.6142 | LR: 0.000500
Epoch 13 | Train MSE: 4.3883 | Val Acc: 0.5854 | LR: 0.000500
Epoch 14 | Train MSE: 4.3333 | Val Acc: 0.5942 | LR: 0.000500
Epoch 15 | Train MSE: 4.2682 | Val Acc: 0.5554 | LR: 0.000500
Epoch 16 | Train MSE: 4.2043 | Val Acc: 0.5100 | LR: 0.000500
Epoch 17 | Train MSE: 4.1851 | Val Acc: 0.5800 | LR: 0.000500
Epoch 18 | Train MSE: 4.1270 | Val Acc: 0.5687 | LR: 0.000500
Epoch 19 | Train MSE: 4.0576 | Val Acc: 0.5863 | LR: 0.000250
Epoch 20 | Train MSE: 4.0174 | Val Acc: 0.5225 | LR: 0.000250
Epoch 21 | Train MSE: 3.9953 | Val Acc: 0.4896 | LR: 0.000250
Epoch 22 | Train MSE: 3.9687 | Val Acc: 0.5333 | LR: 0.000250
Epoch 23 | Train MSE: 3.9617 | Val Acc: 0.5779 | LR: 0.000250
Epoch 24 | Train MSE: 3.9277 | Val Acc: 0.5046 | LR: 0.000250
Epoch 25 | Train MSE: 3.8881 | Val Acc: 0.5075 | LR: 0.000125
Epoch 26 | Train MSE: 3.8665 | Val Acc: 0.5200 | LR: 0.000125
Epoch 27 | Train MSE: 3.8688 | Val Acc: 0.5204 | LR: 0.000125
Epoch 28 | Train MSE: 3.8464 | Val Acc: 0.4883 | LR: 0.000125
Epoch 29 | Train MSE: 3.8262 | Val Acc: 0.5225 | LR: 0.000125
Epoch 30 | Train MSE: 3.8237 | Val Acc: 0.5088 | LR: 0.000125
Epoch 31 | Train MSE: 3.8114 | Val Acc: 0.4908 | LR: 0.000063
Epoch 32 | Train MSE: 3.8057 | Val Acc: 0.5042 | LR: 0.000063
Epoch 33 | Train MSE: 3.7955 | Val Acc: 0.4771 | LR: 0.000063
Epoch 34 | Train MSE: 3.7870 | Val Acc: 0.5125 | LR: 0.000063
Epoch 35 | Train MSE: 3.7752 | Val Acc: 0.4967 | LR: 0.000063
Epoch 36 | Train MSE: 3.7697 | Val Acc: 0.4992 | LR: 0.000063
Epoch 37 | Train MSE: 3.7544 | Val Acc: 0.4954 | LR: 0.000031
Epoch 38 | Train MSE: 3.7551 | Val Acc: 0.5050 | LR: 0.000031
Epoch 39 | Train MSE: 3.7497 | Val Acc: 0.4892 | LR: 0.000031
Epoch 40 | Train MSE: 3.7493 | Val Acc: 0.5112 | LR: 0.000031
Epoch 41 | Train MSE: 3.7525 | Val Acc: 0.4900 | LR: 0.000031
Epoch 42 | Train MSE: 3.7431 | Val Acc: 0.4942 | LR: 0.000031
Epoch 43 | Train MSE: 3.7449 | Val Acc: 0.4967 | LR: 0.000016
Epoch 44 | Train MSE: 3.7434 | Val Acc: 0.5062 | LR: 0.000016
Epoch 45 | Train MSE: 3.7397 | Val Acc: 0.5008 | LR: 0.000016
Epoch 46 | Train MSE: 3.7344 | Val Acc: 0.5083 | LR: 0.000016
Epoch 47 | Train MSE: 3.7218 | Val Acc: 0.5054 | LR: 0.000016
Epoch 48 | Train MSE: 3.7347 | Val Acc: 0.4963 | LR: 0.000016
Epoch 49 | Train MSE: 3.7228 | Val Acc: 0.4871 | LR: 0.000008
Epoch 50 | Train MSE: 3.7254 | Val Acc: 0.4958 | LR: 0.000008
