
--- 訓練啟動 S26 | Tue Apr  7 23:41:15 2026 ---
Epoch 01 | Train MSE: 6.6626 | Val Acc: 0.5713 | LR: 0.000500
Epoch 02 | Train MSE: 5.0067 | Val Acc: 0.4404 | LR: 0.000500
Epoch 03 | Train MSE: 4.8385 | Val Acc: 0.6050 | LR: 0.000500
Epoch 04 | Train MSE: 4.7749 | Val Acc: 0.5242 | LR: 0.000500
Epoch 05 | Train MSE: 4.6851 | Val Acc: 0.4696 | LR: 0.000500
Epoch 06 | Train MSE: 4.6207 | Val Acc: 0.5325 | LR: 0.000500
Epoch 07 | Train MSE: 4.5529 | Val Acc: 0.6408 | LR: 0.000500
Epoch 08 | Train MSE: 4.4916 | Val Acc: 0.6242 | LR: 0.000500
Epoch 09 | Train MSE: 4.3969 | Val Acc: 0.4238 | LR: 0.000500
Epoch 10 | Train MSE: 4.3458 | Val Acc: 0.4167 | LR: 0.000500
Epoch 11 | Train MSE: 4.2885 | Val Acc: 0.4713 | LR: 0.000500
Epoch 12 | Train MSE: 4.2169 | Val Acc: 0.4200 | LR: 0.000500
Epoch 13 | Train MSE: 4.1655 | Val Acc: 0.4000 | LR: 0.000500
Epoch 14 | Train MSE: 4.0829 | Val Acc: 0.4717 | LR: 0.000250
Epoch 15 | Train MSE: 4.0570 | Val Acc: 0.4467 | LR: 0.000250
Epoch 16 | Train MSE: 4.0162 | Val Acc: 0.3850 | LR: 0.000250
Epoch 17 | Train MSE: 3.9948 | Val Acc: 0.4575 | LR: 0.000250
Epoch 18 | Train MSE: 3.9755 | Val Acc: 0.4121 | LR: 0.000250
Epoch 19 | Train MSE: 3.9347 | Val Acc: 0.4100 | LR: 0.000250
Epoch 20 | Train MSE: 3.8999 | Val Acc: 0.4254 | LR: 0.000125
Epoch 21 | Train MSE: 3.8657 | Val Acc: 0.4133 | LR: 0.000125
Epoch 22 | Train MSE: 3.8558 | Val Acc: 0.4512 | LR: 0.000125
Epoch 23 | Train MSE: 3.8597 | Val Acc: 0.4175 | LR: 0.000125
Epoch 24 | Train MSE: 3.8240 | Val Acc: 0.3804 | LR: 0.000125
Epoch 25 | Train MSE: 3.8225 | Val Acc: 0.4275 | LR: 0.000125
Epoch 26 | Train MSE: 3.7758 | Val Acc: 0.4250 | LR: 0.000063
Epoch 27 | Train MSE: 3.7845 | Val Acc: 0.4204 | LR: 0.000063
Epoch 28 | Train MSE: 3.7742 | Val Acc: 0.4325 | LR: 0.000063
Epoch 29 | Train MSE: 3.7685 | Val Acc: 0.4250 | LR: 0.000063
Epoch 30 | Train MSE: 3.7465 | Val Acc: 0.4196 | LR: 0.000063
Epoch 31 | Train MSE: 3.7632 | Val Acc: 0.4083 | LR: 0.000063
Epoch 32 | Train MSE: 3.7240 | Val Acc: 0.4083 | LR: 0.000031
Epoch 33 | Train MSE: 3.7127 | Val Acc: 0.4192 | LR: 0.000031
Epoch 34 | Train MSE: 3.7233 | Val Acc: 0.4142 | LR: 0.000031
Epoch 35 | Train MSE: 3.7255 | Val Acc: 0.4179 | LR: 0.000031
Epoch 36 | Train MSE: 3.7271 | Val Acc: 0.4163 | LR: 0.000031
Epoch 37 | Train MSE: 3.7173 | Val Acc: 0.4183 | LR: 0.000031
Epoch 38 | Train MSE: 3.7233 | Val Acc: 0.4279 | LR: 0.000016
Epoch 39 | Train MSE: 3.7068 | Val Acc: 0.4154 | LR: 0.000016
Epoch 40 | Train MSE: 3.7084 | Val Acc: 0.4167 | LR: 0.000016
Epoch 41 | Train MSE: 3.7013 | Val Acc: 0.4192 | LR: 0.000016
Epoch 42 | Train MSE: 3.6945 | Val Acc: 0.4058 | LR: 0.000016
Epoch 43 | Train MSE: 3.6880 | Val Acc: 0.4288 | LR: 0.000016
Epoch 44 | Train MSE: 3.6893 | Val Acc: 0.4188 | LR: 0.000008
Epoch 45 | Train MSE: 3.6935 | Val Acc: 0.4146 | LR: 0.000008
Epoch 46 | Train MSE: 3.6887 | Val Acc: 0.4146 | LR: 0.000008
Epoch 47 | Train MSE: 3.6975 | Val Acc: 0.4179 | LR: 0.000008
Epoch 48 | Train MSE: 3.6879 | Val Acc: 0.4138 | LR: 0.000008
Epoch 49 | Train MSE: 3.7030 | Val Acc: 0.4188 | LR: 0.000008
Epoch 50 | Train MSE: 3.6946 | Val Acc: 0.4158 | LR: 0.000004
