
--- 訓練啟動 S17 | Wed Apr  8 13:38:57 2026 ---
Epoch 01 | Train MSE: 7.0407 | Val Acc: 0.4608 | LR: 0.000500
Epoch 02 | Train MSE: 5.1846 | Val Acc: 0.4650 | LR: 0.000500
Epoch 03 | Train MSE: 5.0470 | Val Acc: 0.4725 | LR: 0.000500
Epoch 04 | Train MSE: 4.9812 | Val Acc: 0.4692 | LR: 0.000500
Epoch 05 | Train MSE: 4.8979 | Val Acc: 0.4767 | LR: 0.000500
Epoch 06 | Train MSE: 4.8228 | Val Acc: 0.5504 | LR: 0.000500
Epoch 07 | Train MSE: 4.7345 | Val Acc: 0.5267 | LR: 0.000500
Epoch 08 | Train MSE: 4.6633 | Val Acc: 0.5433 | LR: 0.000500
Epoch 09 | Train MSE: 4.6278 | Val Acc: 0.5138 | LR: 0.000500
Epoch 10 | Train MSE: 4.5216 | Val Acc: 0.5521 | LR: 0.000500
Epoch 11 | Train MSE: 4.4918 | Val Acc: 0.5504 | LR: 0.000500
Epoch 12 | Train MSE: 4.4470 | Val Acc: 0.5308 | LR: 0.000500
Epoch 13 | Train MSE: 4.3583 | Val Acc: 0.5300 | LR: 0.000500
Epoch 14 | Train MSE: 4.3372 | Val Acc: 0.5058 | LR: 0.000500
Epoch 15 | Train MSE: 4.2401 | Val Acc: 0.5142 | LR: 0.000500
Epoch 16 | Train MSE: 4.2019 | Val Acc: 0.5162 | LR: 0.000500
Epoch 17 | Train MSE: 4.1329 | Val Acc: 0.5337 | LR: 0.000250
Epoch 18 | Train MSE: 4.1055 | Val Acc: 0.4954 | LR: 0.000250
Epoch 19 | Train MSE: 4.0776 | Val Acc: 0.5092 | LR: 0.000250
Epoch 20 | Train MSE: 4.0659 | Val Acc: 0.5242 | LR: 0.000250
Epoch 21 | Train MSE: 4.0423 | Val Acc: 0.4575 | LR: 0.000250
Epoch 22 | Train MSE: 4.0147 | Val Acc: 0.4738 | LR: 0.000250
Epoch 23 | Train MSE: 3.9547 | Val Acc: 0.4825 | LR: 0.000125
Epoch 24 | Train MSE: 3.9342 | Val Acc: 0.5054 | LR: 0.000125
Epoch 25 | Train MSE: 3.9240 | Val Acc: 0.5079 | LR: 0.000125
Epoch 26 | Train MSE: 3.9325 | Val Acc: 0.4813 | LR: 0.000125
Epoch 27 | Train MSE: 3.9061 | Val Acc: 0.4938 | LR: 0.000125
Epoch 28 | Train MSE: 3.9035 | Val Acc: 0.4825 | LR: 0.000125
Epoch 29 | Train MSE: 3.8704 | Val Acc: 0.4829 | LR: 0.000063
Epoch 30 | Train MSE: 3.8715 | Val Acc: 0.4871 | LR: 0.000063
Epoch 31 | Train MSE: 3.8508 | Val Acc: 0.4933 | LR: 0.000063
Epoch 32 | Train MSE: 3.8588 | Val Acc: 0.4796 | LR: 0.000063
Epoch 33 | Train MSE: 3.8406 | Val Acc: 0.4900 | LR: 0.000063
Epoch 34 | Train MSE: 3.8318 | Val Acc: 0.4958 | LR: 0.000063
Epoch 35 | Train MSE: 3.8293 | Val Acc: 0.4858 | LR: 0.000031
Epoch 36 | Train MSE: 3.8259 | Val Acc: 0.4792 | LR: 0.000031
Epoch 37 | Train MSE: 3.8055 | Val Acc: 0.4888 | LR: 0.000031
Epoch 38 | Train MSE: 3.8046 | Val Acc: 0.4904 | LR: 0.000031
Epoch 39 | Train MSE: 3.8066 | Val Acc: 0.4917 | LR: 0.000031
Epoch 40 | Train MSE: 3.8041 | Val Acc: 0.4883 | LR: 0.000031
Epoch 41 | Train MSE: 3.8032 | Val Acc: 0.4867 | LR: 0.000016
Epoch 42 | Train MSE: 3.7927 | Val Acc: 0.4846 | LR: 0.000016
Epoch 43 | Train MSE: 3.7981 | Val Acc: 0.4821 | LR: 0.000016
Epoch 44 | Train MSE: 3.7921 | Val Acc: 0.4900 | LR: 0.000016
Epoch 45 | Train MSE: 3.8012 | Val Acc: 0.4833 | LR: 0.000016
Epoch 46 | Train MSE: 3.7971 | Val Acc: 0.4883 | LR: 0.000016
Epoch 47 | Train MSE: 3.7988 | Val Acc: 0.4896 | LR: 0.000008
Epoch 48 | Train MSE: 3.7899 | Val Acc: 0.4850 | LR: 0.000008
Epoch 49 | Train MSE: 3.7912 | Val Acc: 0.4863 | LR: 0.000008
Epoch 50 | Train MSE: 3.7873 | Val Acc: 0.4871 | LR: 0.000008
