
--- 訓練啟動 S12 | Tue Apr  7 22:54:24 2026 ---
Epoch 01 | Train MSE: 7.2565 | Val Acc: 0.4742 | LR: 0.000500
Epoch 02 | Train MSE: 5.3751 | Val Acc: 0.5258 | LR: 0.000500
Epoch 03 | Train MSE: 5.2399 | Val Acc: 0.5238 | LR: 0.000500
Epoch 04 | Train MSE: 5.1084 | Val Acc: 0.5250 | LR: 0.000500
Epoch 05 | Train MSE: 4.9994 | Val Acc: 0.5250 | LR: 0.000500
Epoch 06 | Train MSE: 4.8620 | Val Acc: 0.5258 | LR: 0.000500
Epoch 07 | Train MSE: 4.7916 | Val Acc: 0.5250 | LR: 0.000500
Epoch 08 | Train MSE: 4.6818 | Val Acc: 0.5250 | LR: 0.000500
Epoch 09 | Train MSE: 4.5988 | Val Acc: 0.5254 | LR: 0.000250
Epoch 10 | Train MSE: 4.5509 | Val Acc: 0.5250 | LR: 0.000250
Epoch 11 | Train MSE: 4.5242 | Val Acc: 0.5250 | LR: 0.000250
Epoch 12 | Train MSE: 4.4800 | Val Acc: 0.5254 | LR: 0.000250
Epoch 13 | Train MSE: 4.4460 | Val Acc: 0.5250 | LR: 0.000250
Epoch 14 | Train MSE: 4.3988 | Val Acc: 0.5250 | LR: 0.000250
Epoch 15 | Train MSE: 4.3363 | Val Acc: 0.5254 | LR: 0.000125
Epoch 16 | Train MSE: 4.3282 | Val Acc: 0.5258 | LR: 0.000125
Epoch 17 | Train MSE: 4.3089 | Val Acc: 0.5250 | LR: 0.000125
Epoch 18 | Train MSE: 4.2970 | Val Acc: 0.5254 | LR: 0.000125
Epoch 19 | Train MSE: 4.2588 | Val Acc: 0.5254 | LR: 0.000125
Epoch 20 | Train MSE: 4.2509 | Val Acc: 0.5254 | LR: 0.000125
Epoch 21 | Train MSE: 4.2028 | Val Acc: 0.5254 | LR: 0.000063
Epoch 22 | Train MSE: 4.1997 | Val Acc: 0.5254 | LR: 0.000063
Epoch 23 | Train MSE: 4.1895 | Val Acc: 0.5254 | LR: 0.000063
Epoch 24 | Train MSE: 4.2125 | Val Acc: 0.5233 | LR: 0.000063
Epoch 25 | Train MSE: 4.1853 | Val Acc: 0.5250 | LR: 0.000063
Epoch 26 | Train MSE: 4.1732 | Val Acc: 0.5250 | LR: 0.000063
Epoch 27 | Train MSE: 4.1724 | Val Acc: 0.5254 | LR: 0.000031
Epoch 28 | Train MSE: 4.1316 | Val Acc: 0.5250 | LR: 0.000031
Epoch 29 | Train MSE: 4.1510 | Val Acc: 0.5250 | LR: 0.000031
Epoch 30 | Train MSE: 4.1515 | Val Acc: 0.5250 | LR: 0.000031
Epoch 31 | Train MSE: 4.1371 | Val Acc: 0.5250 | LR: 0.000031
Epoch 32 | Train MSE: 4.1237 | Val Acc: 0.5254 | LR: 0.000031
Epoch 33 | Train MSE: 4.1332 | Val Acc: 0.5254 | LR: 0.000016
Epoch 34 | Train MSE: 4.1112 | Val Acc: 0.5250 | LR: 0.000016
Epoch 35 | Train MSE: 4.1211 | Val Acc: 0.5250 | LR: 0.000016
Epoch 36 | Train MSE: 4.1063 | Val Acc: 0.5254 | LR: 0.000016
Epoch 37 | Train MSE: 4.1201 | Val Acc: 0.5254 | LR: 0.000016
Epoch 38 | Train MSE: 4.0890 | Val Acc: 0.5254 | LR: 0.000016
Epoch 39 | Train MSE: 4.1190 | Val Acc: 0.5254 | LR: 0.000008
Epoch 40 | Train MSE: 4.1074 | Val Acc: 0.5254 | LR: 0.000008
Epoch 41 | Train MSE: 4.1024 | Val Acc: 0.5254 | LR: 0.000008
Epoch 42 | Train MSE: 4.0946 | Val Acc: 0.5254 | LR: 0.000008
Epoch 43 | Train MSE: 4.0997 | Val Acc: 0.5254 | LR: 0.000008
Epoch 44 | Train MSE: 4.0932 | Val Acc: 0.5254 | LR: 0.000008
Epoch 45 | Train MSE: 4.0883 | Val Acc: 0.5254 | LR: 0.000004
Epoch 46 | Train MSE: 4.0948 | Val Acc: 0.5254 | LR: 0.000004
Epoch 47 | Train MSE: 4.0966 | Val Acc: 0.5254 | LR: 0.000004
Epoch 48 | Train MSE: 4.0927 | Val Acc: 0.5254 | LR: 0.000004
Epoch 49 | Train MSE: 4.0931 | Val Acc: 0.5254 | LR: 0.000004
Epoch 50 | Train MSE: 4.1010 | Val Acc: 0.5254 | LR: 0.000004
