
--- 訓練啟動 S20 | Tue Apr  7 23:21:27 2026 ---
Epoch 01 | Train MSE: 6.5405 | Val Acc: 0.5717 | LR: 0.000500
Epoch 02 | Train MSE: 5.0352 | Val Acc: 0.4308 | LR: 0.000500
Epoch 03 | Train MSE: 4.9133 | Val Acc: 0.5158 | LR: 0.000500
Epoch 04 | Train MSE: 4.8347 | Val Acc: 0.5312 | LR: 0.000500
Epoch 05 | Train MSE: 4.7524 | Val Acc: 0.4329 | LR: 0.000500
Epoch 06 | Train MSE: 4.6824 | Val Acc: 0.5596 | LR: 0.000500
Epoch 07 | Train MSE: 4.6287 | Val Acc: 0.3962 | LR: 0.000500
Epoch 08 | Train MSE: 4.5373 | Val Acc: 0.4100 | LR: 0.000250
Epoch 09 | Train MSE: 4.4954 | Val Acc: 0.4183 | LR: 0.000250
Epoch 10 | Train MSE: 4.4755 | Val Acc: 0.4042 | LR: 0.000250
Epoch 11 | Train MSE: 4.4156 | Val Acc: 0.4188 | LR: 0.000250
Epoch 12 | Train MSE: 4.3922 | Val Acc: 0.4221 | LR: 0.000250
Epoch 13 | Train MSE: 4.3613 | Val Acc: 0.4242 | LR: 0.000250
Epoch 14 | Train MSE: 4.3349 | Val Acc: 0.4213 | LR: 0.000125
Epoch 15 | Train MSE: 4.2794 | Val Acc: 0.4088 | LR: 0.000125
Epoch 16 | Train MSE: 4.2670 | Val Acc: 0.4221 | LR: 0.000125
Epoch 17 | Train MSE: 4.2459 | Val Acc: 0.4221 | LR: 0.000125
Epoch 18 | Train MSE: 4.2248 | Val Acc: 0.4179 | LR: 0.000125
Epoch 19 | Train MSE: 4.2398 | Val Acc: 0.4213 | LR: 0.000125
Epoch 20 | Train MSE: 4.2021 | Val Acc: 0.4208 | LR: 0.000063
Epoch 21 | Train MSE: 4.1797 | Val Acc: 0.4233 | LR: 0.000063
Epoch 22 | Train MSE: 4.1870 | Val Acc: 0.4200 | LR: 0.000063
Epoch 23 | Train MSE: 4.1515 | Val Acc: 0.4217 | LR: 0.000063
Epoch 24 | Train MSE: 4.1483 | Val Acc: 0.4192 | LR: 0.000063
Epoch 25 | Train MSE: 4.1453 | Val Acc: 0.4217 | LR: 0.000063
Epoch 26 | Train MSE: 4.1321 | Val Acc: 0.4221 | LR: 0.000031
Epoch 27 | Train MSE: 4.1294 | Val Acc: 0.4229 | LR: 0.000031
Epoch 28 | Train MSE: 4.1213 | Val Acc: 0.4213 | LR: 0.000031
Epoch 29 | Train MSE: 4.1206 | Val Acc: 0.4225 | LR: 0.000031
Epoch 30 | Train MSE: 4.1249 | Val Acc: 0.4229 | LR: 0.000031
Epoch 31 | Train MSE: 4.1238 | Val Acc: 0.4213 | LR: 0.000031
Epoch 32 | Train MSE: 4.1189 | Val Acc: 0.4225 | LR: 0.000016
Epoch 33 | Train MSE: 4.1119 | Val Acc: 0.4233 | LR: 0.000016
Epoch 34 | Train MSE: 4.0991 | Val Acc: 0.4208 | LR: 0.000016
Epoch 35 | Train MSE: 4.0922 | Val Acc: 0.4213 | LR: 0.000016
Epoch 36 | Train MSE: 4.0897 | Val Acc: 0.4225 | LR: 0.000016
Epoch 37 | Train MSE: 4.1012 | Val Acc: 0.4221 | LR: 0.000016
Epoch 38 | Train MSE: 4.0874 | Val Acc: 0.4225 | LR: 0.000008
Epoch 39 | Train MSE: 4.0946 | Val Acc: 0.4221 | LR: 0.000008
Epoch 40 | Train MSE: 4.0997 | Val Acc: 0.4221 | LR: 0.000008
Epoch 41 | Train MSE: 4.0963 | Val Acc: 0.4217 | LR: 0.000008
Epoch 42 | Train MSE: 4.0956 | Val Acc: 0.4221 | LR: 0.000008
Epoch 43 | Train MSE: 4.0883 | Val Acc: 0.4221 | LR: 0.000008
Epoch 44 | Train MSE: 4.0769 | Val Acc: 0.4221 | LR: 0.000004
Epoch 45 | Train MSE: 4.0801 | Val Acc: 0.4221 | LR: 0.000004
Epoch 46 | Train MSE: 4.0814 | Val Acc: 0.4221 | LR: 0.000004
Epoch 47 | Train MSE: 4.0691 | Val Acc: 0.4221 | LR: 0.000004
Epoch 48 | Train MSE: 4.0911 | Val Acc: 0.4225 | LR: 0.000004
Epoch 49 | Train MSE: 4.0767 | Val Acc: 0.4225 | LR: 0.000004
Epoch 50 | Train MSE: 4.0850 | Val Acc: 0.4221 | LR: 0.000002
