
--- 訓練啟動 S28 | Tue Apr  7 23:47:46 2026 ---
Epoch 01 | Train MSE: 6.7154 | Val Acc: 0.6250 | LR: 0.000500
Epoch 02 | Train MSE: 5.0247 | Val Acc: 0.6242 | LR: 0.000500
Epoch 03 | Train MSE: 4.8953 | Val Acc: 0.5983 | LR: 0.000500
Epoch 04 | Train MSE: 4.7891 | Val Acc: 0.5687 | LR: 0.000500
Epoch 05 | Train MSE: 4.7341 | Val Acc: 0.4283 | LR: 0.000500
Epoch 06 | Train MSE: 4.6528 | Val Acc: 0.4346 | LR: 0.000500
Epoch 07 | Train MSE: 4.5808 | Val Acc: 0.6254 | LR: 0.000500
Epoch 08 | Train MSE: 4.5039 | Val Acc: 0.5713 | LR: 0.000500
Epoch 09 | Train MSE: 4.4333 | Val Acc: 0.4471 | LR: 0.000500
Epoch 10 | Train MSE: 4.3887 | Val Acc: 0.5892 | LR: 0.000500
Epoch 11 | Train MSE: 4.2983 | Val Acc: 0.4842 | LR: 0.000500
Epoch 12 | Train MSE: 4.2781 | Val Acc: 0.4138 | LR: 0.000500
Epoch 13 | Train MSE: 4.2152 | Val Acc: 0.4125 | LR: 0.000500
Epoch 14 | Train MSE: 4.1257 | Val Acc: 0.4387 | LR: 0.000250
Epoch 15 | Train MSE: 4.1004 | Val Acc: 0.4975 | LR: 0.000250
Epoch 16 | Train MSE: 4.0505 | Val Acc: 0.4167 | LR: 0.000250
Epoch 17 | Train MSE: 4.0375 | Val Acc: 0.5158 | LR: 0.000250
Epoch 18 | Train MSE: 4.0004 | Val Acc: 0.3900 | LR: 0.000250
Epoch 19 | Train MSE: 3.9842 | Val Acc: 0.4833 | LR: 0.000250
Epoch 20 | Train MSE: 3.9345 | Val Acc: 0.4133 | LR: 0.000125
Epoch 21 | Train MSE: 3.9115 | Val Acc: 0.4138 | LR: 0.000125
Epoch 22 | Train MSE: 3.9083 | Val Acc: 0.4421 | LR: 0.000125
Epoch 23 | Train MSE: 3.8946 | Val Acc: 0.4192 | LR: 0.000125
Epoch 24 | Train MSE: 3.8708 | Val Acc: 0.4417 | LR: 0.000125
Epoch 25 | Train MSE: 3.8657 | Val Acc: 0.4075 | LR: 0.000125
Epoch 26 | Train MSE: 3.8287 | Val Acc: 0.4529 | LR: 0.000063
Epoch 27 | Train MSE: 3.8374 | Val Acc: 0.4258 | LR: 0.000063
Epoch 28 | Train MSE: 3.8283 | Val Acc: 0.4533 | LR: 0.000063
Epoch 29 | Train MSE: 3.8172 | Val Acc: 0.4542 | LR: 0.000063
Epoch 30 | Train MSE: 3.8029 | Val Acc: 0.4462 | LR: 0.000063
Epoch 31 | Train MSE: 3.8092 | Val Acc: 0.4171 | LR: 0.000063
Epoch 32 | Train MSE: 3.7786 | Val Acc: 0.4500 | LR: 0.000031
Epoch 33 | Train MSE: 3.7830 | Val Acc: 0.4417 | LR: 0.000031
Epoch 34 | Train MSE: 3.7812 | Val Acc: 0.4113 | LR: 0.000031
Epoch 35 | Train MSE: 3.7826 | Val Acc: 0.4121 | LR: 0.000031
Epoch 36 | Train MSE: 3.7851 | Val Acc: 0.4304 | LR: 0.000031
Epoch 37 | Train MSE: 3.7672 | Val Acc: 0.4117 | LR: 0.000031
Epoch 38 | Train MSE: 3.7650 | Val Acc: 0.4221 | LR: 0.000016
Epoch 39 | Train MSE: 3.7546 | Val Acc: 0.4254 | LR: 0.000016
Epoch 40 | Train MSE: 3.7510 | Val Acc: 0.4288 | LR: 0.000016
Epoch 41 | Train MSE: 3.7562 | Val Acc: 0.4204 | LR: 0.000016
Epoch 42 | Train MSE: 3.7448 | Val Acc: 0.4104 | LR: 0.000016
Epoch 43 | Train MSE: 3.7527 | Val Acc: 0.4133 | LR: 0.000016
Epoch 44 | Train MSE: 3.7446 | Val Acc: 0.4221 | LR: 0.000008
Epoch 45 | Train MSE: 3.7484 | Val Acc: 0.4233 | LR: 0.000008
Epoch 46 | Train MSE: 3.7420 | Val Acc: 0.4267 | LR: 0.000008
Epoch 47 | Train MSE: 3.7488 | Val Acc: 0.4283 | LR: 0.000008
Epoch 48 | Train MSE: 3.7428 | Val Acc: 0.4242 | LR: 0.000008
Epoch 49 | Train MSE: 3.7486 | Val Acc: 0.4150 | LR: 0.000008
Epoch 50 | Train MSE: 3.7521 | Val Acc: 0.4133 | LR: 0.000004
