
--- 訓練啟動 S01 | Wed Apr  8 12:43:36 2026 ---
Epoch 01 | Train MSE: 7.0360 | Val Acc: 0.4892 | LR: 0.000500
Epoch 02 | Train MSE: 5.1290 | Val Acc: 0.5117 | LR: 0.000500
Epoch 03 | Train MSE: 5.0195 | Val Acc: 0.4992 | LR: 0.000500
Epoch 04 | Train MSE: 4.9143 | Val Acc: 0.4875 | LR: 0.000500
Epoch 05 | Train MSE: 4.8200 | Val Acc: 0.4763 | LR: 0.000500
Epoch 06 | Train MSE: 4.7295 | Val Acc: 0.5138 | LR: 0.000500
Epoch 07 | Train MSE: 4.6652 | Val Acc: 0.4658 | LR: 0.000500
Epoch 08 | Train MSE: 4.5730 | Val Acc: 0.4783 | LR: 0.000500
Epoch 09 | Train MSE: 4.4878 | Val Acc: 0.4746 | LR: 0.000500
Epoch 10 | Train MSE: 4.4235 | Val Acc: 0.4804 | LR: 0.000500
Epoch 11 | Train MSE: 4.3400 | Val Acc: 0.4750 | LR: 0.000500
Epoch 12 | Train MSE: 4.3002 | Val Acc: 0.4713 | LR: 0.000500
Epoch 13 | Train MSE: 4.2230 | Val Acc: 0.4696 | LR: 0.000250
Epoch 14 | Train MSE: 4.1776 | Val Acc: 0.4525 | LR: 0.000250
Epoch 15 | Train MSE: 4.1296 | Val Acc: 0.4662 | LR: 0.000250
Epoch 16 | Train MSE: 4.1075 | Val Acc: 0.4850 | LR: 0.000250
Epoch 17 | Train MSE: 4.0727 | Val Acc: 0.4579 | LR: 0.000250
Epoch 18 | Train MSE: 4.0614 | Val Acc: 0.4633 | LR: 0.000250
Epoch 19 | Train MSE: 4.0163 | Val Acc: 0.4583 | LR: 0.000125
Epoch 20 | Train MSE: 4.0052 | Val Acc: 0.4650 | LR: 0.000125
Epoch 21 | Train MSE: 3.9655 | Val Acc: 0.4612 | LR: 0.000125
Epoch 22 | Train MSE: 3.9497 | Val Acc: 0.4575 | LR: 0.000125
Epoch 23 | Train MSE: 3.9453 | Val Acc: 0.4642 | LR: 0.000125
Epoch 24 | Train MSE: 3.9258 | Val Acc: 0.4617 | LR: 0.000125
Epoch 25 | Train MSE: 3.9036 | Val Acc: 0.4567 | LR: 0.000063
Epoch 26 | Train MSE: 3.8993 | Val Acc: 0.4633 | LR: 0.000063
Epoch 27 | Train MSE: 3.8848 | Val Acc: 0.4758 | LR: 0.000063
Epoch 28 | Train MSE: 3.8880 | Val Acc: 0.4637 | LR: 0.000063
Epoch 29 | Train MSE: 3.8592 | Val Acc: 0.4621 | LR: 0.000063
Epoch 30 | Train MSE: 3.8664 | Val Acc: 0.4633 | LR: 0.000063
Epoch 31 | Train MSE: 3.8598 | Val Acc: 0.4621 | LR: 0.000031
Epoch 32 | Train MSE: 3.8563 | Val Acc: 0.4621 | LR: 0.000031
Epoch 33 | Train MSE: 3.8563 | Val Acc: 0.4667 | LR: 0.000031
Epoch 34 | Train MSE: 3.8496 | Val Acc: 0.4671 | LR: 0.000031
Epoch 35 | Train MSE: 3.8226 | Val Acc: 0.4596 | LR: 0.000031
Epoch 36 | Train MSE: 3.8409 | Val Acc: 0.4825 | LR: 0.000031
Epoch 37 | Train MSE: 3.8328 | Val Acc: 0.4642 | LR: 0.000016
Epoch 38 | Train MSE: 3.8285 | Val Acc: 0.4704 | LR: 0.000016
Epoch 39 | Train MSE: 3.8267 | Val Acc: 0.4662 | LR: 0.000016
Epoch 40 | Train MSE: 3.8331 | Val Acc: 0.4679 | LR: 0.000016
Epoch 41 | Train MSE: 3.8267 | Val Acc: 0.4658 | LR: 0.000016
Epoch 42 | Train MSE: 3.8258 | Val Acc: 0.4671 | LR: 0.000016
Epoch 43 | Train MSE: 3.8271 | Val Acc: 0.4675 | LR: 0.000008
Epoch 44 | Train MSE: 3.8280 | Val Acc: 0.4658 | LR: 0.000008
Epoch 45 | Train MSE: 3.8172 | Val Acc: 0.4658 | LR: 0.000008
Epoch 46 | Train MSE: 3.8079 | Val Acc: 0.4675 | LR: 0.000008
Epoch 47 | Train MSE: 3.8154 | Val Acc: 0.4700 | LR: 0.000008
Epoch 48 | Train MSE: 3.8168 | Val Acc: 0.4725 | LR: 0.000008
Epoch 49 | Train MSE: 3.8186 | Val Acc: 0.4679 | LR: 0.000004
Epoch 50 | Train MSE: 3.8286 | Val Acc: 0.4721 | LR: 0.000004
