
--- 訓練啟動 S18 | Wed Apr  8 13:42:23 2026 ---
Epoch 01 | Train MSE: 7.2173 | Val Acc: 0.6500 | LR: 0.000500
Epoch 02 | Train MSE: 5.2150 | Val Acc: 0.6512 | LR: 0.000500
Epoch 03 | Train MSE: 5.0780 | Val Acc: 0.5012 | LR: 0.000500
Epoch 04 | Train MSE: 5.0103 | Val Acc: 0.4296 | LR: 0.000500
Epoch 05 | Train MSE: 4.9543 | Val Acc: 0.3979 | LR: 0.000500
Epoch 06 | Train MSE: 4.8725 | Val Acc: 0.3854 | LR: 0.000500
Epoch 07 | Train MSE: 4.8294 | Val Acc: 0.3638 | LR: 0.000500
Epoch 08 | Train MSE: 4.7368 | Val Acc: 0.3975 | LR: 0.000500
Epoch 09 | Train MSE: 4.6702 | Val Acc: 0.4621 | LR: 0.000250
Epoch 10 | Train MSE: 4.6578 | Val Acc: 0.6083 | LR: 0.000250
Epoch 11 | Train MSE: 4.5973 | Val Acc: 0.6008 | LR: 0.000250
Epoch 12 | Train MSE: 4.5582 | Val Acc: 0.6550 | LR: 0.000250
Epoch 13 | Train MSE: 4.5241 | Val Acc: 0.6496 | LR: 0.000250
Epoch 14 | Train MSE: 4.4889 | Val Acc: 0.5804 | LR: 0.000250
Epoch 15 | Train MSE: 4.4632 | Val Acc: 0.6675 | LR: 0.000250
Epoch 16 | Train MSE: 4.4397 | Val Acc: 0.6825 | LR: 0.000250
Epoch 17 | Train MSE: 4.4034 | Val Acc: 0.6008 | LR: 0.000250
Epoch 18 | Train MSE: 4.3850 | Val Acc: 0.6767 | LR: 0.000250
Epoch 19 | Train MSE: 4.3418 | Val Acc: 0.6533 | LR: 0.000250
Epoch 20 | Train MSE: 4.3170 | Val Acc: 0.5142 | LR: 0.000250
Epoch 21 | Train MSE: 4.2707 | Val Acc: 0.6737 | LR: 0.000250
Epoch 22 | Train MSE: 4.2707 | Val Acc: 0.4842 | LR: 0.000250
Epoch 23 | Train MSE: 4.1928 | Val Acc: 0.5933 | LR: 0.000125
Epoch 24 | Train MSE: 4.1964 | Val Acc: 0.6642 | LR: 0.000125
Epoch 25 | Train MSE: 4.1644 | Val Acc: 0.6850 | LR: 0.000125
Epoch 26 | Train MSE: 4.1386 | Val Acc: 0.5262 | LR: 0.000125
Epoch 27 | Train MSE: 4.1458 | Val Acc: 0.6167 | LR: 0.000125
Epoch 28 | Train MSE: 4.1124 | Val Acc: 0.6583 | LR: 0.000125
Epoch 29 | Train MSE: 4.1017 | Val Acc: 0.5629 | LR: 0.000125
Epoch 30 | Train MSE: 4.1151 | Val Acc: 0.6321 | LR: 0.000125
Epoch 31 | Train MSE: 4.0657 | Val Acc: 0.6654 | LR: 0.000125
Epoch 32 | Train MSE: 4.0730 | Val Acc: 0.6167 | LR: 0.000063
Epoch 33 | Train MSE: 4.0510 | Val Acc: 0.6533 | LR: 0.000063
Epoch 34 | Train MSE: 4.0514 | Val Acc: 0.6346 | LR: 0.000063
Epoch 35 | Train MSE: 4.0427 | Val Acc: 0.5454 | LR: 0.000063
Epoch 36 | Train MSE: 4.0434 | Val Acc: 0.6721 | LR: 0.000063
Epoch 37 | Train MSE: 4.0257 | Val Acc: 0.6246 | LR: 0.000063
Epoch 38 | Train MSE: 4.0151 | Val Acc: 0.5367 | LR: 0.000031
Epoch 39 | Train MSE: 4.0127 | Val Acc: 0.5400 | LR: 0.000031
Epoch 40 | Train MSE: 3.9982 | Val Acc: 0.6129 | LR: 0.000031
Epoch 41 | Train MSE: 3.9914 | Val Acc: 0.5663 | LR: 0.000031
Epoch 42 | Train MSE: 3.9900 | Val Acc: 0.5083 | LR: 0.000031
Epoch 43 | Train MSE: 3.9936 | Val Acc: 0.4904 | LR: 0.000031
Epoch 44 | Train MSE: 3.9933 | Val Acc: 0.5054 | LR: 0.000016
Epoch 45 | Train MSE: 3.9710 | Val Acc: 0.4825 | LR: 0.000016
Epoch 46 | Train MSE: 3.9845 | Val Acc: 0.4858 | LR: 0.000016
Epoch 47 | Train MSE: 3.9743 | Val Acc: 0.4900 | LR: 0.000016
Epoch 48 | Train MSE: 3.9888 | Val Acc: 0.4667 | LR: 0.000016
Epoch 49 | Train MSE: 3.9729 | Val Acc: 0.4696 | LR: 0.000016
Epoch 50 | Train MSE: 3.9744 | Val Acc: 0.4858 | LR: 0.000008
