
--- 訓練啟動 S16 | Tue Apr  7 23:08:03 2026 ---
Epoch 01 | Train MSE: 6.3501 | Val Acc: 0.4096 | LR: 0.000500
Epoch 02 | Train MSE: 4.9471 | Val Acc: 0.3850 | LR: 0.000500
Epoch 03 | Train MSE: 4.8214 | Val Acc: 0.6192 | LR: 0.000500
Epoch 04 | Train MSE: 4.7343 | Val Acc: 0.6829 | LR: 0.000500
Epoch 05 | Train MSE: 4.6668 | Val Acc: 0.6937 | LR: 0.000500
Epoch 06 | Train MSE: 4.5884 | Val Acc: 0.5938 | LR: 0.000500
Epoch 07 | Train MSE: 4.5399 | Val Acc: 0.5504 | LR: 0.000500
Epoch 08 | Train MSE: 4.4879 | Val Acc: 0.6225 | LR: 0.000500
Epoch 09 | Train MSE: 4.4402 | Val Acc: 0.6267 | LR: 0.000500
Epoch 10 | Train MSE: 4.3721 | Val Acc: 0.6462 | LR: 0.000500
Epoch 11 | Train MSE: 4.3436 | Val Acc: 0.6408 | LR: 0.000500
Epoch 12 | Train MSE: 4.2689 | Val Acc: 0.6417 | LR: 0.000250
Epoch 13 | Train MSE: 4.2363 | Val Acc: 0.6579 | LR: 0.000250
Epoch 14 | Train MSE: 4.2058 | Val Acc: 0.6554 | LR: 0.000250
Epoch 15 | Train MSE: 4.1464 | Val Acc: 0.6483 | LR: 0.000250
Epoch 16 | Train MSE: 4.1313 | Val Acc: 0.6358 | LR: 0.000250
Epoch 17 | Train MSE: 4.1233 | Val Acc: 0.6279 | LR: 0.000250
Epoch 18 | Train MSE: 4.0647 | Val Acc: 0.6246 | LR: 0.000125
Epoch 19 | Train MSE: 4.0616 | Val Acc: 0.6246 | LR: 0.000125
Epoch 20 | Train MSE: 4.0470 | Val Acc: 0.6317 | LR: 0.000125
Epoch 21 | Train MSE: 4.0267 | Val Acc: 0.6250 | LR: 0.000125
Epoch 22 | Train MSE: 4.0122 | Val Acc: 0.6246 | LR: 0.000125
Epoch 23 | Train MSE: 4.0048 | Val Acc: 0.6258 | LR: 0.000125
Epoch 24 | Train MSE: 3.9864 | Val Acc: 0.6254 | LR: 0.000063
Epoch 25 | Train MSE: 3.9642 | Val Acc: 0.6250 | LR: 0.000063
Epoch 26 | Train MSE: 3.9617 | Val Acc: 0.6246 | LR: 0.000063
Epoch 27 | Train MSE: 3.9594 | Val Acc: 0.6250 | LR: 0.000063
Epoch 28 | Train MSE: 3.9371 | Val Acc: 0.6246 | LR: 0.000063
Epoch 29 | Train MSE: 3.9397 | Val Acc: 0.6246 | LR: 0.000063
Epoch 30 | Train MSE: 3.9310 | Val Acc: 0.6250 | LR: 0.000031
Epoch 31 | Train MSE: 3.9251 | Val Acc: 0.6246 | LR: 0.000031
Epoch 32 | Train MSE: 3.9195 | Val Acc: 0.6246 | LR: 0.000031
Epoch 33 | Train MSE: 3.9141 | Val Acc: 0.6250 | LR: 0.000031
Epoch 34 | Train MSE: 3.9087 | Val Acc: 0.6246 | LR: 0.000031
Epoch 35 | Train MSE: 3.9027 | Val Acc: 0.6250 | LR: 0.000031
Epoch 36 | Train MSE: 3.9150 | Val Acc: 0.6246 | LR: 0.000016
Epoch 37 | Train MSE: 3.8971 | Val Acc: 0.6246 | LR: 0.000016
Epoch 38 | Train MSE: 3.8949 | Val Acc: 0.6246 | LR: 0.000016
Epoch 39 | Train MSE: 3.9025 | Val Acc: 0.6246 | LR: 0.000016
Epoch 40 | Train MSE: 3.8900 | Val Acc: 0.6250 | LR: 0.000016
Epoch 41 | Train MSE: 3.9098 | Val Acc: 0.6246 | LR: 0.000016
Epoch 42 | Train MSE: 3.8944 | Val Acc: 0.6246 | LR: 0.000008
Epoch 43 | Train MSE: 3.8868 | Val Acc: 0.6246 | LR: 0.000008
Epoch 44 | Train MSE: 3.8982 | Val Acc: 0.6246 | LR: 0.000008
Epoch 45 | Train MSE: 3.8840 | Val Acc: 0.6250 | LR: 0.000008
Epoch 46 | Train MSE: 3.8866 | Val Acc: 0.6246 | LR: 0.000008
Epoch 47 | Train MSE: 3.8704 | Val Acc: 0.6246 | LR: 0.000008
Epoch 48 | Train MSE: 3.8945 | Val Acc: 0.6246 | LR: 0.000004
Epoch 49 | Train MSE: 3.8792 | Val Acc: 0.6246 | LR: 0.000004
Epoch 50 | Train MSE: 3.8853 | Val Acc: 0.6246 | LR: 0.000004
