
--- 訓練啟動 S21 | Tue Apr  7 23:24:46 2026 ---
Epoch 01 | Train MSE: 6.8911 | Val Acc: 0.5238 | LR: 0.000500
Epoch 02 | Train MSE: 5.1248 | Val Acc: 0.4788 | LR: 0.000500
Epoch 03 | Train MSE: 5.0189 | Val Acc: 0.5262 | LR: 0.000500
Epoch 04 | Train MSE: 4.9221 | Val Acc: 0.5250 | LR: 0.000500
Epoch 05 | Train MSE: 4.8393 | Val Acc: 0.5337 | LR: 0.000500
Epoch 06 | Train MSE: 4.7540 | Val Acc: 0.4804 | LR: 0.000500
Epoch 07 | Train MSE: 4.7028 | Val Acc: 0.5200 | LR: 0.000500
Epoch 08 | Train MSE: 4.6293 | Val Acc: 0.5288 | LR: 0.000500
Epoch 09 | Train MSE: 4.5655 | Val Acc: 0.5125 | LR: 0.000500
Epoch 10 | Train MSE: 4.4921 | Val Acc: 0.4896 | LR: 0.000500
Epoch 11 | Train MSE: 4.4470 | Val Acc: 0.5300 | LR: 0.000500
Epoch 12 | Train MSE: 4.3673 | Val Acc: 0.5413 | LR: 0.000250
Epoch 13 | Train MSE: 4.3025 | Val Acc: 0.5221 | LR: 0.000250
Epoch 14 | Train MSE: 4.2718 | Val Acc: 0.5012 | LR: 0.000250
Epoch 15 | Train MSE: 4.2331 | Val Acc: 0.5075 | LR: 0.000250
Epoch 16 | Train MSE: 4.2079 | Val Acc: 0.5300 | LR: 0.000250
Epoch 17 | Train MSE: 4.1713 | Val Acc: 0.4879 | LR: 0.000250
Epoch 18 | Train MSE: 4.1464 | Val Acc: 0.5292 | LR: 0.000250
Epoch 19 | Train MSE: 4.0952 | Val Acc: 0.5125 | LR: 0.000125
Epoch 20 | Train MSE: 4.0786 | Val Acc: 0.4975 | LR: 0.000125
Epoch 21 | Train MSE: 4.0630 | Val Acc: 0.4996 | LR: 0.000125
Epoch 22 | Train MSE: 4.0354 | Val Acc: 0.5029 | LR: 0.000125
Epoch 23 | Train MSE: 4.0502 | Val Acc: 0.4967 | LR: 0.000125
Epoch 24 | Train MSE: 4.0232 | Val Acc: 0.4917 | LR: 0.000125
Epoch 25 | Train MSE: 3.9795 | Val Acc: 0.4938 | LR: 0.000063
Epoch 26 | Train MSE: 3.9898 | Val Acc: 0.5054 | LR: 0.000063
Epoch 27 | Train MSE: 3.9811 | Val Acc: 0.5050 | LR: 0.000063
Epoch 28 | Train MSE: 3.9933 | Val Acc: 0.5012 | LR: 0.000063
Epoch 29 | Train MSE: 3.9762 | Val Acc: 0.5150 | LR: 0.000063
Epoch 30 | Train MSE: 3.9566 | Val Acc: 0.5029 | LR: 0.000063
Epoch 31 | Train MSE: 3.9545 | Val Acc: 0.5050 | LR: 0.000031
Epoch 32 | Train MSE: 3.9221 | Val Acc: 0.5021 | LR: 0.000031
Epoch 33 | Train MSE: 3.9274 | Val Acc: 0.5021 | LR: 0.000031
Epoch 34 | Train MSE: 3.9331 | Val Acc: 0.5029 | LR: 0.000031
Epoch 35 | Train MSE: 3.9328 | Val Acc: 0.4967 | LR: 0.000031
Epoch 36 | Train MSE: 3.9274 | Val Acc: 0.5046 | LR: 0.000031
Epoch 37 | Train MSE: 3.9275 | Val Acc: 0.5004 | LR: 0.000016
Epoch 38 | Train MSE: 3.9217 | Val Acc: 0.4996 | LR: 0.000016
Epoch 39 | Train MSE: 3.9189 | Val Acc: 0.5058 | LR: 0.000016
Epoch 40 | Train MSE: 3.9115 | Val Acc: 0.4992 | LR: 0.000016
Epoch 41 | Train MSE: 3.9067 | Val Acc: 0.5000 | LR: 0.000016
Epoch 42 | Train MSE: 3.9191 | Val Acc: 0.4946 | LR: 0.000016
Epoch 43 | Train MSE: 3.9098 | Val Acc: 0.5000 | LR: 0.000008
Epoch 44 | Train MSE: 3.9112 | Val Acc: 0.4992 | LR: 0.000008
Epoch 45 | Train MSE: 3.9027 | Val Acc: 0.4988 | LR: 0.000008
Epoch 46 | Train MSE: 3.8879 | Val Acc: 0.4996 | LR: 0.000008
Epoch 47 | Train MSE: 3.8948 | Val Acc: 0.5008 | LR: 0.000008
Epoch 48 | Train MSE: 3.9077 | Val Acc: 0.4967 | LR: 0.000008
Epoch 49 | Train MSE: 3.8839 | Val Acc: 0.4996 | LR: 0.000004
Epoch 50 | Train MSE: 3.8829 | Val Acc: 0.5021 | LR: 0.000004
