
--- 訓練啟動 S28 | Wed Apr  8 14:16:03 2026 ---
Epoch 01 | Train MSE: 6.9805 | Val Acc: 0.4863 | LR: 0.000500
Epoch 02 | Train MSE: 5.1279 | Val Acc: 0.3675 | LR: 0.000500
Epoch 03 | Train MSE: 4.9772 | Val Acc: 0.4088 | LR: 0.000500
Epoch 04 | Train MSE: 4.9082 | Val Acc: 0.5150 | LR: 0.000500
Epoch 05 | Train MSE: 4.7977 | Val Acc: 0.3750 | LR: 0.000500
Epoch 06 | Train MSE: 4.7207 | Val Acc: 0.3700 | LR: 0.000500
Epoch 07 | Train MSE: 4.6333 | Val Acc: 0.3579 | LR: 0.000500
Epoch 08 | Train MSE: 4.5723 | Val Acc: 0.3754 | LR: 0.000500
Epoch 09 | Train MSE: 4.5183 | Val Acc: 0.3738 | LR: 0.000500
Epoch 10 | Train MSE: 4.4189 | Val Acc: 0.3842 | LR: 0.000500
Epoch 11 | Train MSE: 4.3284 | Val Acc: 0.3488 | LR: 0.000250
Epoch 12 | Train MSE: 4.3187 | Val Acc: 0.3658 | LR: 0.000250
Epoch 13 | Train MSE: 4.2956 | Val Acc: 0.4713 | LR: 0.000250
Epoch 14 | Train MSE: 4.2345 | Val Acc: 0.3650 | LR: 0.000250
Epoch 15 | Train MSE: 4.2107 | Val Acc: 0.3683 | LR: 0.000250
Epoch 16 | Train MSE: 4.1870 | Val Acc: 0.4183 | LR: 0.000250
Epoch 17 | Train MSE: 4.1433 | Val Acc: 0.3721 | LR: 0.000125
Epoch 18 | Train MSE: 4.1286 | Val Acc: 0.4233 | LR: 0.000125
Epoch 19 | Train MSE: 4.0902 | Val Acc: 0.4175 | LR: 0.000125
Epoch 20 | Train MSE: 4.0971 | Val Acc: 0.3571 | LR: 0.000125
Epoch 21 | Train MSE: 4.0597 | Val Acc: 0.3925 | LR: 0.000125
Epoch 22 | Train MSE: 4.0389 | Val Acc: 0.3804 | LR: 0.000125
Epoch 23 | Train MSE: 4.0059 | Val Acc: 0.3654 | LR: 0.000063
Epoch 24 | Train MSE: 4.0059 | Val Acc: 0.3717 | LR: 0.000063
Epoch 25 | Train MSE: 4.0008 | Val Acc: 0.3733 | LR: 0.000063
Epoch 26 | Train MSE: 4.0018 | Val Acc: 0.3542 | LR: 0.000063
Epoch 27 | Train MSE: 3.9900 | Val Acc: 0.3750 | LR: 0.000063
Epoch 28 | Train MSE: 3.9811 | Val Acc: 0.3946 | LR: 0.000063
Epoch 29 | Train MSE: 3.9736 | Val Acc: 0.3912 | LR: 0.000031
Epoch 30 | Train MSE: 3.9467 | Val Acc: 0.4000 | LR: 0.000031
Epoch 31 | Train MSE: 3.9601 | Val Acc: 0.3917 | LR: 0.000031
Epoch 32 | Train MSE: 3.9591 | Val Acc: 0.3621 | LR: 0.000031
Epoch 33 | Train MSE: 3.9467 | Val Acc: 0.3854 | LR: 0.000031
Epoch 34 | Train MSE: 3.9473 | Val Acc: 0.3713 | LR: 0.000031
Epoch 35 | Train MSE: 3.9444 | Val Acc: 0.4113 | LR: 0.000016
Epoch 36 | Train MSE: 3.9270 | Val Acc: 0.3892 | LR: 0.000016
Epoch 37 | Train MSE: 3.9370 | Val Acc: 0.3683 | LR: 0.000016
Epoch 38 | Train MSE: 3.9337 | Val Acc: 0.3771 | LR: 0.000016
Epoch 39 | Train MSE: 3.9181 | Val Acc: 0.3900 | LR: 0.000016
Epoch 40 | Train MSE: 3.9319 | Val Acc: 0.4017 | LR: 0.000016
Epoch 41 | Train MSE: 3.9084 | Val Acc: 0.4004 | LR: 0.000008
Epoch 42 | Train MSE: 3.9147 | Val Acc: 0.3800 | LR: 0.000008
Epoch 43 | Train MSE: 3.9123 | Val Acc: 0.4158 | LR: 0.000008
Epoch 44 | Train MSE: 3.9271 | Val Acc: 0.4175 | LR: 0.000008
Epoch 45 | Train MSE: 3.9266 | Val Acc: 0.4242 | LR: 0.000008
Epoch 46 | Train MSE: 3.9298 | Val Acc: 0.4583 | LR: 0.000008
Epoch 47 | Train MSE: 3.9286 | Val Acc: 0.4238 | LR: 0.000004
Epoch 48 | Train MSE: 3.9028 | Val Acc: 0.4188 | LR: 0.000004
Epoch 49 | Train MSE: 3.9123 | Val Acc: 0.4067 | LR: 0.000004
Epoch 50 | Train MSE: 3.9061 | Val Acc: 0.4304 | LR: 0.000004

--- 訓練啟動 S28 | Wed Apr  8 14:55:58 2026 ---
