
--- 訓練啟動 S32 | Wed Apr  8 14:29:58 2026 ---
Epoch 01 | Train MSE: 6.9658 | Val Acc: 0.5000 | LR: 0.000500
Epoch 02 | Train MSE: 5.1345 | Val Acc: 0.5000 | LR: 0.000500
Epoch 03 | Train MSE: 5.0223 | Val Acc: 0.5000 | LR: 0.000500
Epoch 04 | Train MSE: 4.8945 | Val Acc: 0.5000 | LR: 0.000500
Epoch 05 | Train MSE: 4.8661 | Val Acc: 0.5000 | LR: 0.000500
Epoch 06 | Train MSE: 4.7804 | Val Acc: 0.5000 | LR: 0.000500
Epoch 07 | Train MSE: 4.6891 | Val Acc: 0.4996 | LR: 0.000500
Epoch 08 | Train MSE: 4.6124 | Val Acc: 0.4967 | LR: 0.000250
Epoch 09 | Train MSE: 4.5781 | Val Acc: 0.5000 | LR: 0.000250
Epoch 10 | Train MSE: 4.5450 | Val Acc: 0.5000 | LR: 0.000250
Epoch 11 | Train MSE: 4.5162 | Val Acc: 0.4838 | LR: 0.000250
Epoch 12 | Train MSE: 4.4857 | Val Acc: 0.4992 | LR: 0.000250
Epoch 13 | Train MSE: 4.4107 | Val Acc: 0.4946 | LR: 0.000250
Epoch 14 | Train MSE: 4.3857 | Val Acc: 0.4958 | LR: 0.000125
Epoch 15 | Train MSE: 4.3547 | Val Acc: 0.4946 | LR: 0.000125
Epoch 16 | Train MSE: 4.3268 | Val Acc: 0.4850 | LR: 0.000125
Epoch 17 | Train MSE: 4.3062 | Val Acc: 0.4854 | LR: 0.000125
Epoch 18 | Train MSE: 4.3005 | Val Acc: 0.4854 | LR: 0.000125
Epoch 19 | Train MSE: 4.2836 | Val Acc: 0.4904 | LR: 0.000125
Epoch 20 | Train MSE: 4.2463 | Val Acc: 0.4921 | LR: 0.000063
Epoch 21 | Train MSE: 4.2617 | Val Acc: 0.4879 | LR: 0.000063
Epoch 22 | Train MSE: 4.2310 | Val Acc: 0.4829 | LR: 0.000063
Epoch 23 | Train MSE: 4.2188 | Val Acc: 0.4888 | LR: 0.000063
Epoch 24 | Train MSE: 4.2289 | Val Acc: 0.4925 | LR: 0.000063
Epoch 25 | Train MSE: 4.2012 | Val Acc: 0.4838 | LR: 0.000063
Epoch 26 | Train MSE: 4.2102 | Val Acc: 0.4950 | LR: 0.000031
Epoch 27 | Train MSE: 4.1811 | Val Acc: 0.4958 | LR: 0.000031
Epoch 28 | Train MSE: 4.1771 | Val Acc: 0.4950 | LR: 0.000031
Epoch 29 | Train MSE: 4.1709 | Val Acc: 0.4925 | LR: 0.000031
Epoch 30 | Train MSE: 4.1552 | Val Acc: 0.4929 | LR: 0.000031
Epoch 31 | Train MSE: 4.1573 | Val Acc: 0.4904 | LR: 0.000031
Epoch 32 | Train MSE: 4.1664 | Val Acc: 0.4888 | LR: 0.000016
Epoch 33 | Train MSE: 4.1462 | Val Acc: 0.4888 | LR: 0.000016
Epoch 34 | Train MSE: 4.1648 | Val Acc: 0.4896 | LR: 0.000016
Epoch 35 | Train MSE: 4.1610 | Val Acc: 0.4971 | LR: 0.000016
Epoch 36 | Train MSE: 4.1528 | Val Acc: 0.4958 | LR: 0.000016
Epoch 37 | Train MSE: 4.1429 | Val Acc: 0.4950 | LR: 0.000016
Epoch 38 | Train MSE: 4.1328 | Val Acc: 0.4892 | LR: 0.000008
Epoch 39 | Train MSE: 4.1492 | Val Acc: 0.4946 | LR: 0.000008
Epoch 40 | Train MSE: 4.1511 | Val Acc: 0.4942 | LR: 0.000008
Epoch 41 | Train MSE: 4.1435 | Val Acc: 0.4883 | LR: 0.000008
Epoch 42 | Train MSE: 4.1326 | Val Acc: 0.4967 | LR: 0.000008
Epoch 43 | Train MSE: 4.1363 | Val Acc: 0.4883 | LR: 0.000008
Epoch 44 | Train MSE: 4.1360 | Val Acc: 0.4917 | LR: 0.000004
Epoch 45 | Train MSE: 4.1354 | Val Acc: 0.4921 | LR: 0.000004
Epoch 46 | Train MSE: 4.1238 | Val Acc: 0.4929 | LR: 0.000004
Epoch 47 | Train MSE: 4.1330 | Val Acc: 0.4929 | LR: 0.000004
Epoch 48 | Train MSE: 4.1377 | Val Acc: 0.4929 | LR: 0.000004
Epoch 49 | Train MSE: 4.1434 | Val Acc: 0.4921 | LR: 0.000004
Epoch 50 | Train MSE: 4.1293 | Val Acc: 0.4904 | LR: 0.000002
