
--- 訓練啟動 S22 | Tue Apr  7 23:28:05 2026 ---
Epoch 01 | Train MSE: 6.4381 | Val Acc: 0.5000 | LR: 0.000500
Epoch 02 | Train MSE: 4.9490 | Val Acc: 0.4867 | LR: 0.000500
Epoch 03 | Train MSE: 4.8325 | Val Acc: 0.5742 | LR: 0.000500
Epoch 04 | Train MSE: 4.7563 | Val Acc: 0.4988 | LR: 0.000500
Epoch 05 | Train MSE: 4.6985 | Val Acc: 0.5054 | LR: 0.000500
Epoch 06 | Train MSE: 4.6220 | Val Acc: 0.5079 | LR: 0.000500
Epoch 07 | Train MSE: 4.5393 | Val Acc: 0.5000 | LR: 0.000500
Epoch 08 | Train MSE: 4.4873 | Val Acc: 0.5275 | LR: 0.000500
Epoch 09 | Train MSE: 4.4015 | Val Acc: 0.4913 | LR: 0.000500
Epoch 10 | Train MSE: 4.3442 | Val Acc: 0.4996 | LR: 0.000250
Epoch 11 | Train MSE: 4.3068 | Val Acc: 0.5346 | LR: 0.000250
Epoch 12 | Train MSE: 4.2585 | Val Acc: 0.5304 | LR: 0.000250
Epoch 13 | Train MSE: 4.2190 | Val Acc: 0.4975 | LR: 0.000250
Epoch 14 | Train MSE: 4.1910 | Val Acc: 0.5387 | LR: 0.000250
Epoch 15 | Train MSE: 4.1597 | Val Acc: 0.4954 | LR: 0.000250
Epoch 16 | Train MSE: 4.1350 | Val Acc: 0.5000 | LR: 0.000125
Epoch 17 | Train MSE: 4.1022 | Val Acc: 0.4933 | LR: 0.000125
Epoch 18 | Train MSE: 4.0740 | Val Acc: 0.4988 | LR: 0.000125
Epoch 19 | Train MSE: 4.0627 | Val Acc: 0.5079 | LR: 0.000125
Epoch 20 | Train MSE: 4.0631 | Val Acc: 0.5154 | LR: 0.000125
Epoch 21 | Train MSE: 4.0217 | Val Acc: 0.5000 | LR: 0.000125
Epoch 22 | Train MSE: 4.0214 | Val Acc: 0.5271 | LR: 0.000063
Epoch 23 | Train MSE: 4.0024 | Val Acc: 0.5088 | LR: 0.000063
Epoch 24 | Train MSE: 3.9951 | Val Acc: 0.5096 | LR: 0.000063
Epoch 25 | Train MSE: 3.9964 | Val Acc: 0.5038 | LR: 0.000063
Epoch 26 | Train MSE: 3.9783 | Val Acc: 0.5004 | LR: 0.000063
Epoch 27 | Train MSE: 3.9769 | Val Acc: 0.5050 | LR: 0.000063
Epoch 28 | Train MSE: 3.9550 | Val Acc: 0.5088 | LR: 0.000031
Epoch 29 | Train MSE: 3.9589 | Val Acc: 0.5050 | LR: 0.000031
Epoch 30 | Train MSE: 3.9605 | Val Acc: 0.4996 | LR: 0.000031
Epoch 31 | Train MSE: 3.9614 | Val Acc: 0.5017 | LR: 0.000031
Epoch 32 | Train MSE: 3.9409 | Val Acc: 0.5042 | LR: 0.000031
Epoch 33 | Train MSE: 3.9247 | Val Acc: 0.5112 | LR: 0.000031
Epoch 34 | Train MSE: 3.9382 | Val Acc: 0.5046 | LR: 0.000016
Epoch 35 | Train MSE: 3.9382 | Val Acc: 0.5054 | LR: 0.000016
Epoch 36 | Train MSE: 3.9460 | Val Acc: 0.5096 | LR: 0.000016
Epoch 37 | Train MSE: 3.9329 | Val Acc: 0.5017 | LR: 0.000016
Epoch 38 | Train MSE: 3.9273 | Val Acc: 0.5012 | LR: 0.000016
Epoch 39 | Train MSE: 3.9227 | Val Acc: 0.5079 | LR: 0.000016
Epoch 40 | Train MSE: 3.8990 | Val Acc: 0.5075 | LR: 0.000008
Epoch 41 | Train MSE: 3.9133 | Val Acc: 0.5054 | LR: 0.000008
Epoch 42 | Train MSE: 3.9044 | Val Acc: 0.5071 | LR: 0.000008
Epoch 43 | Train MSE: 3.9152 | Val Acc: 0.5075 | LR: 0.000008
Epoch 44 | Train MSE: 3.9204 | Val Acc: 0.5042 | LR: 0.000008
Epoch 45 | Train MSE: 3.9072 | Val Acc: 0.5017 | LR: 0.000008
Epoch 46 | Train MSE: 3.9068 | Val Acc: 0.5042 | LR: 0.000004
Epoch 47 | Train MSE: 3.9048 | Val Acc: 0.5038 | LR: 0.000004
Epoch 48 | Train MSE: 3.9072 | Val Acc: 0.5029 | LR: 0.000004
Epoch 49 | Train MSE: 3.9219 | Val Acc: 0.5033 | LR: 0.000004
Epoch 50 | Train MSE: 3.9163 | Val Acc: 0.5058 | LR: 0.000004
