
--- 訓練啟動 S25 | Wed Apr  8 14:05:56 2026 ---
Epoch 01 | Train MSE: 6.5934 | Val Acc: 0.5250 | LR: 0.000500
Epoch 02 | Train MSE: 5.0660 | Val Acc: 0.5250 | LR: 0.000500
Epoch 03 | Train MSE: 4.9137 | Val Acc: 0.5250 | LR: 0.000500
Epoch 04 | Train MSE: 4.8133 | Val Acc: 0.5250 | LR: 0.000500
Epoch 05 | Train MSE: 4.7259 | Val Acc: 0.5250 | LR: 0.000500
Epoch 06 | Train MSE: 4.6256 | Val Acc: 0.5250 | LR: 0.000500
Epoch 07 | Train MSE: 4.5514 | Val Acc: 0.5250 | LR: 0.000500
Epoch 08 | Train MSE: 4.4241 | Val Acc: 0.5250 | LR: 0.000250
Epoch 09 | Train MSE: 4.4138 | Val Acc: 0.5250 | LR: 0.000250
Epoch 10 | Train MSE: 4.3564 | Val Acc: 0.5250 | LR: 0.000250
Epoch 11 | Train MSE: 4.3596 | Val Acc: 0.5250 | LR: 0.000250
Epoch 12 | Train MSE: 4.2970 | Val Acc: 0.5250 | LR: 0.000250
Epoch 13 | Train MSE: 4.2678 | Val Acc: 0.5250 | LR: 0.000250
Epoch 14 | Train MSE: 4.2262 | Val Acc: 0.5250 | LR: 0.000125
Epoch 15 | Train MSE: 4.1908 | Val Acc: 0.5250 | LR: 0.000125
Epoch 16 | Train MSE: 4.1657 | Val Acc: 0.5250 | LR: 0.000125
Epoch 17 | Train MSE: 4.1488 | Val Acc: 0.5250 | LR: 0.000125
Epoch 18 | Train MSE: 4.1403 | Val Acc: 0.5250 | LR: 0.000125
Epoch 19 | Train MSE: 4.1264 | Val Acc: 0.5250 | LR: 0.000125
Epoch 20 | Train MSE: 4.1069 | Val Acc: 0.5250 | LR: 0.000063
Epoch 21 | Train MSE: 4.0889 | Val Acc: 0.5250 | LR: 0.000063
Epoch 22 | Train MSE: 4.0933 | Val Acc: 0.5250 | LR: 0.000063
Epoch 23 | Train MSE: 4.0754 | Val Acc: 0.5250 | LR: 0.000063
Epoch 24 | Train MSE: 4.0726 | Val Acc: 0.5250 | LR: 0.000063
Epoch 25 | Train MSE: 4.0668 | Val Acc: 0.5250 | LR: 0.000063
Epoch 26 | Train MSE: 4.0476 | Val Acc: 0.5250 | LR: 0.000031
Epoch 27 | Train MSE: 4.0462 | Val Acc: 0.5250 | LR: 0.000031
Epoch 28 | Train MSE: 4.0392 | Val Acc: 0.5250 | LR: 0.000031
Epoch 29 | Train MSE: 4.0385 | Val Acc: 0.5250 | LR: 0.000031
Epoch 30 | Train MSE: 4.0296 | Val Acc: 0.5250 | LR: 0.000031
Epoch 31 | Train MSE: 4.0136 | Val Acc: 0.5250 | LR: 0.000031
Epoch 32 | Train MSE: 4.0024 | Val Acc: 0.5250 | LR: 0.000016
Epoch 33 | Train MSE: 4.0235 | Val Acc: 0.5250 | LR: 0.000016
Epoch 34 | Train MSE: 4.0228 | Val Acc: 0.5250 | LR: 0.000016
Epoch 35 | Train MSE: 4.0136 | Val Acc: 0.5250 | LR: 0.000016
Epoch 36 | Train MSE: 3.9892 | Val Acc: 0.5250 | LR: 0.000016
Epoch 37 | Train MSE: 3.9969 | Val Acc: 0.5250 | LR: 0.000016
Epoch 38 | Train MSE: 3.9974 | Val Acc: 0.5250 | LR: 0.000008
Epoch 39 | Train MSE: 4.0205 | Val Acc: 0.5250 | LR: 0.000008
Epoch 40 | Train MSE: 3.9943 | Val Acc: 0.5250 | LR: 0.000008
Epoch 41 | Train MSE: 4.0208 | Val Acc: 0.5250 | LR: 0.000008
Epoch 42 | Train MSE: 4.0082 | Val Acc: 0.5250 | LR: 0.000008
Epoch 43 | Train MSE: 4.0064 | Val Acc: 0.5250 | LR: 0.000008
Epoch 44 | Train MSE: 4.0030 | Val Acc: 0.5250 | LR: 0.000004
Epoch 45 | Train MSE: 3.9989 | Val Acc: 0.5250 | LR: 0.000004
Epoch 46 | Train MSE: 3.9934 | Val Acc: 0.5250 | LR: 0.000004
Epoch 47 | Train MSE: 3.9922 | Val Acc: 0.5250 | LR: 0.000004
Epoch 48 | Train MSE: 4.0009 | Val Acc: 0.5250 | LR: 0.000004
Epoch 49 | Train MSE: 3.9905 | Val Acc: 0.5250 | LR: 0.000004
Epoch 50 | Train MSE: 3.9888 | Val Acc: 0.5250 | LR: 0.000002
