
--- 訓練啟動 S24 | Wed Apr  8 14:02:38 2026 ---
Epoch 01 | Train MSE: 6.4665 | Val Acc: 0.4729 | LR: 0.000500
Epoch 02 | Train MSE: 4.9637 | Val Acc: 0.4667 | LR: 0.000500
Epoch 03 | Train MSE: 4.8729 | Val Acc: 0.4733 | LR: 0.000500
Epoch 04 | Train MSE: 4.7813 | Val Acc: 0.4717 | LR: 0.000500
Epoch 05 | Train MSE: 4.7032 | Val Acc: 0.4700 | LR: 0.000500
Epoch 06 | Train MSE: 4.6261 | Val Acc: 0.4662 | LR: 0.000500
Epoch 07 | Train MSE: 4.5449 | Val Acc: 0.4671 | LR: 0.000500
Epoch 08 | Train MSE: 4.4934 | Val Acc: 0.4721 | LR: 0.000500
Epoch 09 | Train MSE: 4.4480 | Val Acc: 0.4738 | LR: 0.000500
Epoch 10 | Train MSE: 4.3624 | Val Acc: 0.4617 | LR: 0.000500
Epoch 11 | Train MSE: 4.2990 | Val Acc: 0.4896 | LR: 0.000500
Epoch 12 | Train MSE: 4.2527 | Val Acc: 0.4817 | LR: 0.000500
Epoch 13 | Train MSE: 4.2165 | Val Acc: 0.5146 | LR: 0.000500
Epoch 14 | Train MSE: 4.1500 | Val Acc: 0.5142 | LR: 0.000500
Epoch 15 | Train MSE: 4.1405 | Val Acc: 0.5238 | LR: 0.000500
Epoch 16 | Train MSE: 4.1032 | Val Acc: 0.4846 | LR: 0.000500
Epoch 17 | Train MSE: 4.0271 | Val Acc: 0.5050 | LR: 0.000500
Epoch 18 | Train MSE: 4.0133 | Val Acc: 0.4742 | LR: 0.000500
Epoch 19 | Train MSE: 3.9709 | Val Acc: 0.5196 | LR: 0.000500
Epoch 20 | Train MSE: 3.9430 | Val Acc: 0.5133 | LR: 0.000500
Epoch 21 | Train MSE: 3.9018 | Val Acc: 0.4804 | LR: 0.000500
Epoch 22 | Train MSE: 3.8286 | Val Acc: 0.5146 | LR: 0.000250
Epoch 23 | Train MSE: 3.8150 | Val Acc: 0.4804 | LR: 0.000250
Epoch 24 | Train MSE: 3.7886 | Val Acc: 0.5008 | LR: 0.000250
Epoch 25 | Train MSE: 3.7851 | Val Acc: 0.5050 | LR: 0.000250
Epoch 26 | Train MSE: 3.7527 | Val Acc: 0.4825 | LR: 0.000250
Epoch 27 | Train MSE: 3.7493 | Val Acc: 0.4908 | LR: 0.000250
Epoch 28 | Train MSE: 3.6907 | Val Acc: 0.5096 | LR: 0.000125
Epoch 29 | Train MSE: 3.6793 | Val Acc: 0.4871 | LR: 0.000125
Epoch 30 | Train MSE: 3.6736 | Val Acc: 0.5121 | LR: 0.000125
Epoch 31 | Train MSE: 3.6699 | Val Acc: 0.5221 | LR: 0.000125
Epoch 32 | Train MSE: 3.6576 | Val Acc: 0.4875 | LR: 0.000125
Epoch 33 | Train MSE: 3.6579 | Val Acc: 0.4904 | LR: 0.000125
Epoch 34 | Train MSE: 3.6239 | Val Acc: 0.5162 | LR: 0.000063
Epoch 35 | Train MSE: 3.6179 | Val Acc: 0.4983 | LR: 0.000063
Epoch 36 | Train MSE: 3.6237 | Val Acc: 0.4958 | LR: 0.000063
Epoch 37 | Train MSE: 3.6117 | Val Acc: 0.5121 | LR: 0.000063
Epoch 38 | Train MSE: 3.6081 | Val Acc: 0.4925 | LR: 0.000063
Epoch 39 | Train MSE: 3.6056 | Val Acc: 0.4963 | LR: 0.000063
Epoch 40 | Train MSE: 3.5884 | Val Acc: 0.4904 | LR: 0.000031
Epoch 41 | Train MSE: 3.5894 | Val Acc: 0.4958 | LR: 0.000031
Epoch 42 | Train MSE: 3.5971 | Val Acc: 0.5054 | LR: 0.000031
Epoch 43 | Train MSE: 3.5819 | Val Acc: 0.5083 | LR: 0.000031
Epoch 44 | Train MSE: 3.5810 | Val Acc: 0.5046 | LR: 0.000031
Epoch 45 | Train MSE: 3.5760 | Val Acc: 0.5092 | LR: 0.000031
Epoch 46 | Train MSE: 3.5682 | Val Acc: 0.5092 | LR: 0.000016
Epoch 47 | Train MSE: 3.5651 | Val Acc: 0.5088 | LR: 0.000016
Epoch 48 | Train MSE: 3.5692 | Val Acc: 0.4938 | LR: 0.000016
Epoch 49 | Train MSE: 3.5767 | Val Acc: 0.5029 | LR: 0.000016
Epoch 50 | Train MSE: 3.5742 | Val Acc: 0.5108 | LR: 0.000016
