
--- 訓練啟動 S16 | Wed Apr  8 13:35:32 2026 ---
Epoch 01 | Train MSE: 7.3885 | Val Acc: 0.5542 | LR: 0.000500
Epoch 02 | Train MSE: 5.3208 | Val Acc: 0.3929 | LR: 0.000500
Epoch 03 | Train MSE: 5.1786 | Val Acc: 0.5258 | LR: 0.000500
Epoch 04 | Train MSE: 5.0482 | Val Acc: 0.5667 | LR: 0.000500
Epoch 05 | Train MSE: 5.0165 | Val Acc: 0.6425 | LR: 0.000500
Epoch 06 | Train MSE: 4.9225 | Val Acc: 0.5925 | LR: 0.000500
Epoch 07 | Train MSE: 4.8330 | Val Acc: 0.5950 | LR: 0.000500
Epoch 08 | Train MSE: 4.6980 | Val Acc: 0.6392 | LR: 0.000500
Epoch 09 | Train MSE: 4.6643 | Val Acc: 0.5663 | LR: 0.000500
Epoch 10 | Train MSE: 4.6084 | Val Acc: 0.6254 | LR: 0.000500
Epoch 11 | Train MSE: 4.4924 | Val Acc: 0.6396 | LR: 0.000500
Epoch 12 | Train MSE: 4.4287 | Val Acc: 0.5846 | LR: 0.000250
Epoch 13 | Train MSE: 4.3799 | Val Acc: 0.6042 | LR: 0.000250
Epoch 14 | Train MSE: 4.3504 | Val Acc: 0.6104 | LR: 0.000250
Epoch 15 | Train MSE: 4.3041 | Val Acc: 0.5979 | LR: 0.000250
Epoch 16 | Train MSE: 4.2855 | Val Acc: 0.6412 | LR: 0.000250
Epoch 17 | Train MSE: 4.2447 | Val Acc: 0.5954 | LR: 0.000250
Epoch 18 | Train MSE: 4.1934 | Val Acc: 0.6117 | LR: 0.000125
Epoch 19 | Train MSE: 4.1834 | Val Acc: 0.6204 | LR: 0.000125
Epoch 20 | Train MSE: 4.1710 | Val Acc: 0.6062 | LR: 0.000125
Epoch 21 | Train MSE: 4.1404 | Val Acc: 0.6038 | LR: 0.000125
Epoch 22 | Train MSE: 4.1350 | Val Acc: 0.5683 | LR: 0.000125
Epoch 23 | Train MSE: 4.1225 | Val Acc: 0.5850 | LR: 0.000125
Epoch 24 | Train MSE: 4.1109 | Val Acc: 0.6038 | LR: 0.000063
Epoch 25 | Train MSE: 4.0843 | Val Acc: 0.5779 | LR: 0.000063
Epoch 26 | Train MSE: 4.0654 | Val Acc: 0.5754 | LR: 0.000063
Epoch 27 | Train MSE: 4.0644 | Val Acc: 0.5954 | LR: 0.000063
Epoch 28 | Train MSE: 4.0529 | Val Acc: 0.5842 | LR: 0.000063
Epoch 29 | Train MSE: 4.0595 | Val Acc: 0.5917 | LR: 0.000063
Epoch 30 | Train MSE: 4.0271 | Val Acc: 0.5500 | LR: 0.000031
Epoch 31 | Train MSE: 4.0395 | Val Acc: 0.5750 | LR: 0.000031
Epoch 32 | Train MSE: 4.0226 | Val Acc: 0.5704 | LR: 0.000031
Epoch 33 | Train MSE: 4.0320 | Val Acc: 0.5804 | LR: 0.000031
Epoch 34 | Train MSE: 4.0190 | Val Acc: 0.5887 | LR: 0.000031
Epoch 35 | Train MSE: 4.0174 | Val Acc: 0.5608 | LR: 0.000031
Epoch 36 | Train MSE: 4.0199 | Val Acc: 0.5783 | LR: 0.000016
Epoch 37 | Train MSE: 4.0243 | Val Acc: 0.5763 | LR: 0.000016
Epoch 38 | Train MSE: 4.0028 | Val Acc: 0.5783 | LR: 0.000016
Epoch 39 | Train MSE: 3.9823 | Val Acc: 0.5821 | LR: 0.000016
Epoch 40 | Train MSE: 3.9953 | Val Acc: 0.5717 | LR: 0.000016
Epoch 41 | Train MSE: 3.9987 | Val Acc: 0.5875 | LR: 0.000016
Epoch 42 | Train MSE: 3.9996 | Val Acc: 0.5808 | LR: 0.000008
Epoch 43 | Train MSE: 4.0003 | Val Acc: 0.5758 | LR: 0.000008
Epoch 44 | Train MSE: 3.9896 | Val Acc: 0.5704 | LR: 0.000008
Epoch 45 | Train MSE: 3.9923 | Val Acc: 0.5763 | LR: 0.000008
Epoch 46 | Train MSE: 3.9903 | Val Acc: 0.5733 | LR: 0.000008
Epoch 47 | Train MSE: 4.0001 | Val Acc: 0.5742 | LR: 0.000008
Epoch 48 | Train MSE: 4.0010 | Val Acc: 0.5767 | LR: 0.000004
Epoch 49 | Train MSE: 3.9915 | Val Acc: 0.5771 | LR: 0.000004
Epoch 50 | Train MSE: 3.9799 | Val Acc: 0.5767 | LR: 0.000004
