
--- 訓練啟動 S13 | Wed Apr  8 13:25:11 2026 ---
Epoch 01 | Train MSE: 6.9066 | Val Acc: 0.4867 | LR: 0.000500
Epoch 02 | Train MSE: 5.0997 | Val Acc: 0.4571 | LR: 0.000500
Epoch 03 | Train MSE: 5.0352 | Val Acc: 0.4500 | LR: 0.000500
Epoch 04 | Train MSE: 4.8954 | Val Acc: 0.4500 | LR: 0.000500
Epoch 05 | Train MSE: 4.7970 | Val Acc: 0.4500 | LR: 0.000500
Epoch 06 | Train MSE: 4.7138 | Val Acc: 0.4500 | LR: 0.000500
Epoch 07 | Train MSE: 4.6719 | Val Acc: 0.4500 | LR: 0.000500
Epoch 08 | Train MSE: 4.5899 | Val Acc: 0.4496 | LR: 0.000250
Epoch 09 | Train MSE: 4.5666 | Val Acc: 0.4854 | LR: 0.000250
Epoch 10 | Train MSE: 4.5112 | Val Acc: 0.4500 | LR: 0.000250
Epoch 11 | Train MSE: 4.4735 | Val Acc: 0.4492 | LR: 0.000250
Epoch 12 | Train MSE: 4.4328 | Val Acc: 0.4496 | LR: 0.000250
Epoch 13 | Train MSE: 4.3918 | Val Acc: 0.4500 | LR: 0.000250
Epoch 14 | Train MSE: 4.3367 | Val Acc: 0.4496 | LR: 0.000125
Epoch 15 | Train MSE: 4.3233 | Val Acc: 0.4496 | LR: 0.000125
Epoch 16 | Train MSE: 4.3130 | Val Acc: 0.4500 | LR: 0.000125
Epoch 17 | Train MSE: 4.2798 | Val Acc: 0.4500 | LR: 0.000125
Epoch 18 | Train MSE: 4.2684 | Val Acc: 0.4500 | LR: 0.000125
Epoch 19 | Train MSE: 4.2244 | Val Acc: 0.4500 | LR: 0.000125
Epoch 20 | Train MSE: 4.2204 | Val Acc: 0.4500 | LR: 0.000063
Epoch 21 | Train MSE: 4.2166 | Val Acc: 0.4500 | LR: 0.000063
Epoch 22 | Train MSE: 4.1948 | Val Acc: 0.4500 | LR: 0.000063
Epoch 23 | Train MSE: 4.1937 | Val Acc: 0.4500 | LR: 0.000063
Epoch 24 | Train MSE: 4.1829 | Val Acc: 0.4500 | LR: 0.000063
Epoch 25 | Train MSE: 4.1879 | Val Acc: 0.4496 | LR: 0.000063
Epoch 26 | Train MSE: 4.1595 | Val Acc: 0.4500 | LR: 0.000031
Epoch 27 | Train MSE: 4.1549 | Val Acc: 0.4500 | LR: 0.000031
Epoch 28 | Train MSE: 4.1653 | Val Acc: 0.4500 | LR: 0.000031
Epoch 29 | Train MSE: 4.1623 | Val Acc: 0.4500 | LR: 0.000031
Epoch 30 | Train MSE: 4.1448 | Val Acc: 0.4500 | LR: 0.000031
Epoch 31 | Train MSE: 4.1470 | Val Acc: 0.4500 | LR: 0.000031
Epoch 32 | Train MSE: 4.1239 | Val Acc: 0.4500 | LR: 0.000016
Epoch 33 | Train MSE: 4.1310 | Val Acc: 0.4500 | LR: 0.000016
Epoch 34 | Train MSE: 4.1179 | Val Acc: 0.4500 | LR: 0.000016
Epoch 35 | Train MSE: 4.1222 | Val Acc: 0.4500 | LR: 0.000016
Epoch 36 | Train MSE: 4.1233 | Val Acc: 0.4500 | LR: 0.000016
Epoch 37 | Train MSE: 4.1226 | Val Acc: 0.4500 | LR: 0.000016
Epoch 38 | Train MSE: 4.1082 | Val Acc: 0.4500 | LR: 0.000008
Epoch 39 | Train MSE: 4.1144 | Val Acc: 0.4500 | LR: 0.000008
Epoch 40 | Train MSE: 4.1148 | Val Acc: 0.4500 | LR: 0.000008
Epoch 41 | Train MSE: 4.0964 | Val Acc: 0.4500 | LR: 0.000008
Epoch 42 | Train MSE: 4.1143 | Val Acc: 0.4500 | LR: 0.000008
Epoch 43 | Train MSE: 4.1073 | Val Acc: 0.4500 | LR: 0.000008
Epoch 44 | Train MSE: 4.1129 | Val Acc: 0.4500 | LR: 0.000004
Epoch 45 | Train MSE: 4.1011 | Val Acc: 0.4500 | LR: 0.000004
Epoch 46 | Train MSE: 4.0943 | Val Acc: 0.4500 | LR: 0.000004
Epoch 47 | Train MSE: 4.1177 | Val Acc: 0.4500 | LR: 0.000004
Epoch 48 | Train MSE: 4.1341 | Val Acc: 0.4500 | LR: 0.000004
Epoch 49 | Train MSE: 4.1065 | Val Acc: 0.4500 | LR: 0.000004
Epoch 50 | Train MSE: 4.1097 | Val Acc: 0.4500 | LR: 0.000002
