
--- 訓練啟動 S21 | Wed Apr  8 13:52:36 2026 ---
Epoch 01 | Train MSE: 6.9142 | Val Acc: 0.5183 | LR: 0.000500
Epoch 02 | Train MSE: 5.1452 | Val Acc: 0.5246 | LR: 0.000500
Epoch 03 | Train MSE: 5.0336 | Val Acc: 0.5046 | LR: 0.000500
Epoch 04 | Train MSE: 4.9596 | Val Acc: 0.5354 | LR: 0.000500
Epoch 05 | Train MSE: 4.8517 | Val Acc: 0.5212 | LR: 0.000500
Epoch 06 | Train MSE: 4.7575 | Val Acc: 0.4813 | LR: 0.000500
Epoch 07 | Train MSE: 4.6859 | Val Acc: 0.5162 | LR: 0.000500
Epoch 08 | Train MSE: 4.5985 | Val Acc: 0.5279 | LR: 0.000500
Epoch 09 | Train MSE: 4.5385 | Val Acc: 0.5104 | LR: 0.000500
Epoch 10 | Train MSE: 4.4929 | Val Acc: 0.5233 | LR: 0.000500
Epoch 11 | Train MSE: 4.4111 | Val Acc: 0.5246 | LR: 0.000250
Epoch 12 | Train MSE: 4.3814 | Val Acc: 0.5167 | LR: 0.000250
Epoch 13 | Train MSE: 4.3454 | Val Acc: 0.5250 | LR: 0.000250
Epoch 14 | Train MSE: 4.2878 | Val Acc: 0.5200 | LR: 0.000250
Epoch 15 | Train MSE: 4.2717 | Val Acc: 0.5150 | LR: 0.000250
Epoch 16 | Train MSE: 4.2533 | Val Acc: 0.5250 | LR: 0.000250
Epoch 17 | Train MSE: 4.2067 | Val Acc: 0.5242 | LR: 0.000125
Epoch 18 | Train MSE: 4.1807 | Val Acc: 0.5229 | LR: 0.000125
Epoch 19 | Train MSE: 4.1569 | Val Acc: 0.5200 | LR: 0.000125
Epoch 20 | Train MSE: 4.1498 | Val Acc: 0.5200 | LR: 0.000125
Epoch 21 | Train MSE: 4.1380 | Val Acc: 0.5242 | LR: 0.000125
Epoch 22 | Train MSE: 4.1234 | Val Acc: 0.5246 | LR: 0.000125
Epoch 23 | Train MSE: 4.0887 | Val Acc: 0.5225 | LR: 0.000063
Epoch 24 | Train MSE: 4.0859 | Val Acc: 0.5238 | LR: 0.000063
Epoch 25 | Train MSE: 4.0790 | Val Acc: 0.5246 | LR: 0.000063
Epoch 26 | Train MSE: 4.0664 | Val Acc: 0.5212 | LR: 0.000063
Epoch 27 | Train MSE: 4.0724 | Val Acc: 0.5246 | LR: 0.000063
Epoch 28 | Train MSE: 4.0448 | Val Acc: 0.5229 | LR: 0.000063
Epoch 29 | Train MSE: 4.0278 | Val Acc: 0.5233 | LR: 0.000031
Epoch 30 | Train MSE: 4.0420 | Val Acc: 0.5242 | LR: 0.000031
Epoch 31 | Train MSE: 4.0061 | Val Acc: 0.5242 | LR: 0.000031
Epoch 32 | Train MSE: 4.0099 | Val Acc: 0.5242 | LR: 0.000031
Epoch 33 | Train MSE: 4.0109 | Val Acc: 0.5225 | LR: 0.000031
Epoch 34 | Train MSE: 4.0347 | Val Acc: 0.5242 | LR: 0.000031
Epoch 35 | Train MSE: 4.0153 | Val Acc: 0.5229 | LR: 0.000016
Epoch 36 | Train MSE: 4.0219 | Val Acc: 0.5238 | LR: 0.000016
Epoch 37 | Train MSE: 3.9989 | Val Acc: 0.5242 | LR: 0.000016
Epoch 38 | Train MSE: 4.0159 | Val Acc: 0.5238 | LR: 0.000016
Epoch 39 | Train MSE: 4.0159 | Val Acc: 0.5242 | LR: 0.000016
Epoch 40 | Train MSE: 3.9942 | Val Acc: 0.5246 | LR: 0.000016
Epoch 41 | Train MSE: 4.0040 | Val Acc: 0.5233 | LR: 0.000008
Epoch 42 | Train MSE: 4.0064 | Val Acc: 0.5238 | LR: 0.000008
Epoch 43 | Train MSE: 4.0110 | Val Acc: 0.5246 | LR: 0.000008
Epoch 44 | Train MSE: 3.9974 | Val Acc: 0.5242 | LR: 0.000008
Epoch 45 | Train MSE: 3.9972 | Val Acc: 0.5238 | LR: 0.000008
Epoch 46 | Train MSE: 3.9938 | Val Acc: 0.5242 | LR: 0.000008
Epoch 47 | Train MSE: 4.0013 | Val Acc: 0.5242 | LR: 0.000004
Epoch 48 | Train MSE: 3.9899 | Val Acc: 0.5238 | LR: 0.000004
Epoch 49 | Train MSE: 4.0035 | Val Acc: 0.5238 | LR: 0.000004
Epoch 50 | Train MSE: 3.9950 | Val Acc: 0.5242 | LR: 0.000004
