
--- 訓練啟動 S19 | Tue Apr  7 23:18:07 2026 ---
Epoch 01 | Train MSE: 6.8655 | Val Acc: 0.4363 | LR: 0.000500
Epoch 02 | Train MSE: 5.1750 | Val Acc: 0.4242 | LR: 0.000500
Epoch 03 | Train MSE: 5.0477 | Val Acc: 0.4367 | LR: 0.000500
Epoch 04 | Train MSE: 4.9650 | Val Acc: 0.4367 | LR: 0.000500
Epoch 05 | Train MSE: 4.9061 | Val Acc: 0.4450 | LR: 0.000500
Epoch 06 | Train MSE: 4.7927 | Val Acc: 0.4296 | LR: 0.000500
Epoch 07 | Train MSE: 4.7331 | Val Acc: 0.4542 | LR: 0.000500
Epoch 08 | Train MSE: 4.6341 | Val Acc: 0.4554 | LR: 0.000500
Epoch 09 | Train MSE: 4.6095 | Val Acc: 0.4662 | LR: 0.000500
Epoch 10 | Train MSE: 4.5311 | Val Acc: 0.4587 | LR: 0.000500
Epoch 11 | Train MSE: 4.4505 | Val Acc: 0.4646 | LR: 0.000500
Epoch 12 | Train MSE: 4.3994 | Val Acc: 0.4313 | LR: 0.000500
Epoch 13 | Train MSE: 4.3237 | Val Acc: 0.4396 | LR: 0.000500
Epoch 14 | Train MSE: 4.2805 | Val Acc: 0.4583 | LR: 0.000500
Epoch 15 | Train MSE: 4.2343 | Val Acc: 0.4250 | LR: 0.000500
Epoch 16 | Train MSE: 4.1537 | Val Acc: 0.4258 | LR: 0.000250
Epoch 17 | Train MSE: 4.1069 | Val Acc: 0.4279 | LR: 0.000250
Epoch 18 | Train MSE: 4.0852 | Val Acc: 0.4317 | LR: 0.000250
Epoch 19 | Train MSE: 4.0417 | Val Acc: 0.4254 | LR: 0.000250
Epoch 20 | Train MSE: 4.0284 | Val Acc: 0.4425 | LR: 0.000250
Epoch 21 | Train MSE: 4.0093 | Val Acc: 0.4354 | LR: 0.000250
Epoch 22 | Train MSE: 3.9565 | Val Acc: 0.4258 | LR: 0.000125
Epoch 23 | Train MSE: 3.9472 | Val Acc: 0.4358 | LR: 0.000125
Epoch 24 | Train MSE: 3.9219 | Val Acc: 0.4258 | LR: 0.000125
Epoch 25 | Train MSE: 3.9180 | Val Acc: 0.4371 | LR: 0.000125
Epoch 26 | Train MSE: 3.9046 | Val Acc: 0.4404 | LR: 0.000125
Epoch 27 | Train MSE: 3.8873 | Val Acc: 0.4304 | LR: 0.000125
Epoch 28 | Train MSE: 3.8618 | Val Acc: 0.4321 | LR: 0.000063
Epoch 29 | Train MSE: 3.8559 | Val Acc: 0.4350 | LR: 0.000063
Epoch 30 | Train MSE: 3.8365 | Val Acc: 0.4258 | LR: 0.000063
Epoch 31 | Train MSE: 3.8401 | Val Acc: 0.4346 | LR: 0.000063
Epoch 32 | Train MSE: 3.8544 | Val Acc: 0.4338 | LR: 0.000063
Epoch 33 | Train MSE: 3.8245 | Val Acc: 0.4275 | LR: 0.000063
Epoch 34 | Train MSE: 3.8263 | Val Acc: 0.4279 | LR: 0.000031
Epoch 35 | Train MSE: 3.8203 | Val Acc: 0.4263 | LR: 0.000031
Epoch 36 | Train MSE: 3.8065 | Val Acc: 0.4283 | LR: 0.000031
Epoch 37 | Train MSE: 3.7969 | Val Acc: 0.4279 | LR: 0.000031
Epoch 38 | Train MSE: 3.7948 | Val Acc: 0.4292 | LR: 0.000031
Epoch 39 | Train MSE: 3.7895 | Val Acc: 0.4279 | LR: 0.000031
Epoch 40 | Train MSE: 3.7835 | Val Acc: 0.4275 | LR: 0.000016
Epoch 41 | Train MSE: 3.7792 | Val Acc: 0.4288 | LR: 0.000016
Epoch 42 | Train MSE: 3.7799 | Val Acc: 0.4288 | LR: 0.000016
Epoch 43 | Train MSE: 3.7769 | Val Acc: 0.4288 | LR: 0.000016
Epoch 44 | Train MSE: 3.7670 | Val Acc: 0.4271 | LR: 0.000016
Epoch 45 | Train MSE: 3.7825 | Val Acc: 0.4292 | LR: 0.000016
Epoch 46 | Train MSE: 3.7818 | Val Acc: 0.4283 | LR: 0.000008
Epoch 47 | Train MSE: 3.7739 | Val Acc: 0.4279 | LR: 0.000008
Epoch 48 | Train MSE: 3.7770 | Val Acc: 0.4275 | LR: 0.000008
Epoch 49 | Train MSE: 3.7647 | Val Acc: 0.4271 | LR: 0.000008
Epoch 50 | Train MSE: 3.7780 | Val Acc: 0.4275 | LR: 0.000008
